awayTeam,gameId,homeTeam
1610612747,0021900100,1610612741
1610612753,0021900101,1610612760
1610612748,0021900102,1610612743
1610612752,0021900103,1610612765
1610612764,0021900104,1610612754
1610612741,0021900105,1610612737
1610612758,0021900106,1610612761
1610612744,0021900107,1610612745
1610612750,0021900108,1610612763
1610612753,0021900109,1610612742
1610612755,0021900110,1610612762
1610612749,0021900111,1610612746
1610612738,0021900112,1610612766
1610612760,0021900113,1610612759
1610612748,0021900114,1610612756
1610612757,0021900115,1610612746
1610612765,0021900116,1610612754
1610612763,0021900117,1610612753
1610612739,0021900118,1610612764
1610612758,0021900119,1610612737
1610612744,0021900120,1610612750
1610612761,0021900121,1610612740
1610612752,0021900122,1610612742
1610612755,0021900123,1610612743
1610612749,0021900124,1610612762
1610612751,0021900125,1610612757
1610612748,0021900126,1610612747
1610612738,0021900127,1610612759
1610612740,0021900128,1610612766
1610612745,0021900129,1610612741
1610612742,0021900130,1610612763
1610612744,0021900131,1610612760
1610612743,0021900132,1610612750
1610612754,0021900133,1610612753
1610612766,0021900134,1610612755
1610612749,0021900135,1610612760
1610612739,0021900136,1610612752
1610612751,0021900137,1610612756
1610612737,0021900138,1610612757
1610612761,0021900139,1610612747
1610612750,0021900140,1610612765
1610612742,0021900141,1610612738
1610612763,0021900143,1610612759
1610612745,0021900142,1610612740
1610612762,0021900144,1610612744
1610612761,0021900145,1610612746
1610612760,0021900146,1610612754
1610612739,0021900147,1610612755
1610612765,0021900148,1610612748
1610612752,0021900149,1610612741
1610612737,0021900150,1610612743
1610612747,0021900151,1610612756
1610612751,0021900152,1610612762
1610612757,0021900153,1610612758
1610612763,0021900154,1610612766
1610612755,0021900155,1610612753
1610612764,0021900156,1610612738
1610612746,0021900157,1610612745
1610612759,0021900158,1610612750
1610612744,0021900159,1610612747
1610612761,0021900160,1610612757
1610612748,0021900161,1610612739
1610612742,0021900162,1610612752
1610612741,0021900163,1610612749
1610612746,0021900164,1610612740
1610612737,0021900165,1610612756
1610612751,0021900166,1610612743
1610612765,0021900167,1610612766
1610612759,0021900168,1610612753
1610612754,0021900169,1610612745
1610612762,0021900170,1610612763
1610612764,0021900171,1610612750
1610612755,0021900172,1610612760
1610612738,0021900173,1610612744
1610612758,0021900174,1610612747
1610612751,0021900175,1610612741
1610612749,0021900176,1610612754
1610612766,0021900177,1610612752
1610612740,0021900178,1610612748
1610612745,0021900179,1610612750
1610612761,0021900180,1610612742
1610612757,0021900181,1610612759
1610612737,0021900182,1610612746
1610612755,0021900183,1610612739
1610612738,0021900184,1610612758
1610612764,0021900185,1610612753
1610612743,0021900186,1610612763
1610612744,0021900187,1610612740
1610612737,0021900188,1610612747
1610612739,0021900189,1610612752
1610612754,0021900190,1610612751
1610612766,0021900191,1610612761
1610612749,0021900192,1610612741
1610612757,0021900193,1610612745
1610612759,0021900194,1610612742
1610612738,0021900195,1610612756
1610612750,0021900196,1610612762
1610612760,0021900197,1610612746
1610612744,0021900198,1610612763
1610612757,0021900199,1610612740
1610612756,0021900200,1610612758
1610612760,0021900201,1610612747
1610612752,0021900202,1610612755
1610612759,0021900203,1610612764
1610612749,0021900204,1610612737
1610612766,0021900205,1610612751
1610612739,0021900206,1610612748
1610612753,0021900207,1610612761
1610612744,0021900208,1610612742
1610612765,0021900209,1610612741
1610612762,0021900210,1610612750
1610612745,0021900211,1610612743
1610612738,0021900212,1610612746
1610612757,0021900213,1610612749
1610612740,0021900214,1610612756
1610612737,0021900215,1610612765
1610612766,0021900216,1610612764
1610612758,0021900217,1610612751
1610612759,0021900218,1610612755
1610612748,0021900219,1610612741
1610612747,0021900220,1610612760
1610612739,0021900221,1610612742
1610612738,0021900222,1610612743
1610612744,0021900223,1610612762
1610612745,0021900224,1610612746
1610612756,0021900225,1610612750
1610612741,0021900226,1610612766
1610612753,0021900227,1610612754
1610612761,0021900228,1610612737
1610612759,0021900229,1610612752
1610612748,0021900230,1610612755
1610612757,0021900231,1610612739
1610612747,0021900232,1610612763
1610612765,0021900233,1610612749
1610612740,0021900234,1610612762
1610612742,0021900235,1610612745
1610612751,0021900236,1610612752
1610612758,0021900237,1610612764
1610612756,0021900238,1610612743
1610612740,0021900239,1610612746
1610612751,0021900240,1610612739
1610612753,0021900241,1610612765
1610612763,0021900242,1610612754
1610612750,0021900243,1610612737
1610612758,0021900244,1610612738
1610612766,0021900245,1610612748
1610612755,0021900246,1610612761
1610612757,0021900247,1610612741
1610612762,0021900248,1610612749
1610612747,0021900249,1610612759
1610612760,0021900250,1610612744
1610612746,0021900251,1610612742
1610612764,0021900252,1610612743
1610612751,0021900253,1610612738
1610612765,0021900254,1610612766
1610612753,0021900255,1610612739
1610612762,0021900256,1610612754
1610612758,0021900257,1610612755
1610612752,0021900258,1610612761
1610612748,0021900259,1610612745
1610612746,0021900260,1610612763
1610612737,0021900261,1610612749
1610612750,0021900262,1610612759
1610612764,0021900263,1610612756
1610612747,0021900264,1610612740
1610612760,0021900265,1610612757
1610612741,0021900266,1610612744
1610612738,0021900267,1610612751
1610612766,0021900268,1610612765
1610612761,0021900269,1610612753
1610612749,0021900270,1610612739
1610612755,0021900271,1610612752
1610612737,0021900272,1610612754
1610612744,0021900273,1610612748
1610612762,0021900274,1610612763
1610612740,0021900275,1610612760
1610612746,0021900276,1610612759
1610612742,0021900277,1610612756
1610612741,0021900278,1610612757
1610612764,0021900279,1610612747
1610612743,0021900280,1610612758
1610612754,0021900281,1610612755
1610612737,0021900282,1610612745
1610612766,0021900283,1610612749
1610612748,0021900284,1610612751
1610612738,0021900285,1610612752
1610612763,0021900286,1610612750
1610612742,0021900287,1610612747
1610612759,0021900288,1610612765
1610612760,0021900289,1610612740
1610612744,0021900290,1610612753
1610612762,0021900291,1610612761
1610612764,0021900292,1610612746
1610612756,0021900293,1610612766
1610612762,0021900294,1610612755
1610612744,0021900295,1610612737
1610612754,0021900296,1610612763
1610612752,0021900297,1610612749
1610612741,0021900298,1610612758
1610612765,0021900299,1610612739
1610612753,0021900300,1610612764
1610612748,0021900301,1610612761
1610612742,0021900302,1610612740
1610612745,0021900303,1610612759
1610612747,0021900304,1610612743
1610612757,0021900305,1610612746
1610612744,0021900306,1610612766
1610612749,0021900307,1610612765
1610612756,0021900308,1610612753
1610612751,0021900309,1610612737
1610612748,0021900310,1610612738
1610612763,0021900311,1610612741
1610612754,0021900312,1610612760
1610612750,0021900313,1610612742
1610612747,0021900314,1610612762
1610612758,0021900315,1610612757
1610612755,0021900316,1610612764
1610612743,0021900317,1610612752
1610612745,0021900318,1610612761
1610612756,0021900319,1610612740
1610612751,0021900320,1610612766
1610612753,0021900321,1610612739
1610612754,0021900322,1610612765
1610612743,0021900323,1610612738
1610612764,0021900324,1610612748
1610612744,0021900325,1610612741
1610612750,0021900326,1610612760
1610612746,0021900327,1610612749
1610612758,0021900328,1610612759
1610612747,0021900329,1610612757
1610612740,0021900330,1610612742
1610612754,0021900331,1610612752
1610612739,0021900332,1610612755
1610612756,0021900333,1610612745
1610612763,0021900334,1610612762
1610612743,0021900335,1610612751
1610612737,0021900336,1610612766
1610612741,0021900337,1610612748
1610612761,0021900338,1610612755
1610612746,0021900339,1610612764
1610612758,0021900340,1610612742
1610612760,0021900341,1610612757
1610612750,0021900342,1610612747
1610612746,0021900343,1610612754
1610612739,0021900344,1610612738
1610612761,0021900345,1610612741
1610612758,0021900346,1610612745
1610612753,0021900347,1610612749
1610612765,0021900348,1610612740
1610612750,0021900349,1610612756
1610612760,0021900350,1610612762
1610612763,0021900351,1610612744
1610612764,0021900352,1610612766
1610612743,0021900353,1610612755
1610612737,0021900354,1610612748
1610612752,0021900355,1610612757
1610612745,0021900356,1610612739
1610612738,0021900357,1610612754
1610612747,0021900358,1610612753
1610612746,0021900359,1610612761
1610612766,0021900360,1610612751
1610612737,0021900361,1610612741
1610612762,0021900362,1610612750
1610612763,0021900363,1610612756
1610612740,0021900364,1610612749
1610612760,0021900365,1610612758
1610612752,0021900366,1610612744
1610612755,0021900367,1610612738
1610612739,0021900368,1610612759
1610612742,0021900369,1610612765
1610612757,0021900370,1610612743
1610612745,0021900371,1610612753
1610612740,0021900372,1610612755
1610612754,0021900373,1610612737
1610612747,0021900374,1610612748
1610612766,0021900375,1610612741
1610612749,0021900376,1610612763
1610612746,0021900377,1610612750
1610612752,0021900378,1610612758
1610612744,0021900379,1610612762
1610612759,0021900380,1610612756
1610612751,0021900381,1610612761
1610612746,0021900382,1610612741
1610612764,0021900383,1610612763
1610612748,0021900384,1610612742
1610612739,0021900385,1610612749
1610612765,0021900386,1610612745
1610612760,0021900387,1610612743
1610612753,0021900388,1610612740
1610612766,0021900389,1610612754
1610612747,0021900390,1610612737
1610612755,0021900391,1610612751
1610612752,0021900392,1610612743
1610612758,0021900393,1610612744
1610612764,0021900394,1610612765
1610612739,0021900395,1610612761
1610612759,0021900396,1610612745
1610612748,0021900397,1610612763
1610612742,0021900398,1610612749
1610612741,0021900399,1610612760
1610612757,0021900400,1610612756
1610612758,0021900401,1610612766
1610612747,0021900402,1610612754
1610612737,0021900403,1610612752
1610612751,0021900404,1610612740
1610612753,0021900405,1610612762
1610612756,0021900406,1610612746
1610612766,0021900407,1610612739
1610612761,0021900408,1610612765
1610612741,0021900409,1610612764
1610612748,0021900410,1610612755
1610612740,0021900411,1610612750
1610612763,0021900412,1610612760
1610612738,0021900413,1610612742
1610612753,0021900414,1610612743
1610612744,0021900415,1610612757
1610612762,0021900416,1610612737
1610612747,0021900417,1610612749
1610612751,0021900418,1610612759
1610612745,0021900419,1610612746
1610612763,0021900420,1610612739
1610612758,0021900421,1610612754
1610612765,0021900422,1610612738
1610612764,0021900423,1610612761
1610612752,0021900424,1610612748
1610612742,0021900425,1610612755
1610612756,0021900426,1610612760
1610612750,0021900427,1610612743
1610612753,0021900428,1610612757
1610612740,0021900429,1610612744
1610612762,0021900430,1610612766
1610612737,0021900431,1610612751
1610612741,0021900432,1610612765
1610612764,0021900433,1610612755
1610612749,0021900434,1610612752
1610612758,0021900435,1610612763
1610612746,0021900436,1610612759
1610612745,0021900437,1610612756
1610612750,0021900438,1610612757
1610612742,0021900439,1610612761
1610612766,0021900440,1610612738
1610612754,0021900441,1610612749
1610612746,0021900442,1610612760
1610612743,0021900443,1610612747
1610612737,0021900444,1610612739
1610612755,0021900445,1610612765
1610612761,0021900446,1610612754
1610612764,0021900447,1610612752
1610612741,0021900448,1610612753
1610612762,0021900449,1610612748
1610612759,0021900450,1610612763
1610612743,0021900451,1610612756
1610612740,0021900452,1610612757
1610612745,0021900453,1610612758
1610612750,0021900454,1610612744
1610612738,0021900455,1610612761
1610612749,0021900456,1610612755
1610612745,0021900457,1610612744
1610612746,0021900458,1610612747
1610612740,0021900459,1610612743
1610612764,0021900460,1610612765
1610612752,0021900461,1610612751
1610612763,0021900462,1610612760
1610612759,0021900463,1610612742
1610612750,0021900464,1610612758
1610612757,0021900465,1610612762
1610612739,0021900466,1610612738
1610612760,0021900467,1610612766
1610612755,0021900468,1610612753
1610612749,0021900469,1610612737
1610612754,0021900470,1610612748
1610612756,0021900471,1610612744
1610612763,0021900472,1610612743
1610612761,0021900473,1610612738
1610612754,0021900474,1610612740
1610612755,0021900475,1610612748
1610612752,0021900476,1610612764
1610612737,0021900477,1610612741
1610612751,0021900478,1610612745
1610612739,0021900479,1610612750
1610612753,0021900480,1610612749
1610612765,0021900481,1610612759
1610612742,0021900482,1610612744
1610612756,0021900483,1610612758
1610612747,0021900484,1610612757
1610612762,0021900485,1610612746
1610612760,0021900486,1610612761
1610612766,0021900487,1610612763
1610612745,0021900488,1610612740
1610612758,0021900489,1610612743
1610612742,0021900490,1610612747
1610612737,0021900491,1610612753
1610612748,0021900492,1610612764
1610612749,0021900493,1610612741
1610612751,0021900494,1610612750
1610612765,0021900495,1610612762
1610612756,0021900496,1610612757
1610612738,0021900497,1610612766
1610612755,0021900498,1610612754
1610612746,0021900499,1610612758
1610612739,0021900500,1610612761
1610612743,0021900501,1610612745
1610612744,0021900502,1610612759
1610612742,0021900503,1610612760
1610612753,0021900504,1610612764
1610612757,0021900505,1610612752
1610612750,0021900506,1610612749
1610612756,0021900507,1610612747
1610612766,0021900508,1610612739
1610612743,0021900509,1610612754
1610612761,0021900510,1610612748
1610612762,0021900511,1610612741
1610612744,0021900512,1610612750
1610612751,0021900513,1610612742
1610612760,0021900514,1610612759
1610612763,0021900515,1610612758
1610612765,0021900516,1610612746
1610612737,0021900517,1610612738
1610612748,0021900518,1610612753
1610612757,0021900519,1610612764
1610612755,0021900520,1610612745
1610612752,0021900521,1610612756
1610612740,0021900522,1610612747
1610612763,0021900523,1610612746
1610612761,0021900524,1610612751
1610612762,0021900525,1610612753
1610612754,0021900526,1610612737
1610612760,0021900527,1610612739
1610612743,0021900528,1610612764
1610612738,0021900529,1610612741
1610612766,0021900530,1610612742
1610612759,0021900531,1610612749
1610612765,0021900532,1610612744
1610612740,0021900533,1610612758
1610612752,0021900534,1610612746
1610612757,0021900535,1610612748
1610612750,0021900536,1610612739
1610612763,0021900537,1610612756
1610612765,0021900538,1610612747
1610612754,0021900539,1610612766
1610612751,0021900540,1610612753
1610612760,0021900541,1610612755
1610612738,0021900542,1610612764
1610612743,0021900543,1610612737
1610612762,0021900544,1610612740
1610612741,0021900545,1610612742
1610612749,0021900546,1610612759
1610612744,0021900547,1610612758
1610612765,0021900548,1610612739
1610612757,0021900549,1610612761
1610612760,0021900550,1610612751
1610612750,0021900551,1610612763
1610612758,0021900552,1610612756
1610612752,0021900553,1610612747
1610612759,0021900554,1610612738
1610612761,0021900555,1610612766
1610612748,0021900556,1610612754
1610612764,0021900557,1610612753
1610612745,0021900558,1610612737
1610612743,0021900559,1610612742
1610612741,0021900560,1610612740
1610612752,0021900561,1610612762
1610612749,0021900562,1610612744
1610612739,0021900563,1610612765
1610612738,0021900564,1610612755
1610612757,0021900565,1610612750
1610612745,0021900566,1610612760
1610612737,0021900567,1610612764
1610612748,0021900568,1610612751
1610612740,0021900569,1610612752
1610612754,0021900570,1610612741
1610612759,0021900571,1610612763
1610612747,0021900572,1610612742
1610612753,0021900573,1610612756
1610612766,0021900574,1610612762
1610612749,0021900575,1610612758
1610612744,0021900576,1610612746
1610612750,0021900577,1610612745
1610612740,0021900578,1610612738
1610612741,0021900579,1610612765
1610612747,0021900580,1610612760
1610612755,0021900581,1610612742
1610612739,0021900582,1610612743
1610612749,0021900583,1610612757
1610612748,0021900584,1610612752
1610612762,0021900585,1610612764
1610612737,0021900586,1610612751
1610612759,0021900587,1610612761
1610612744,0021900588,1610612763
1610612746,0021900589,1610612743
1610612766,0021900590,1610612756
1610612740,0021900591,1610612765
1610612755,0021900592,1610612754
1610612741,0021900593,1610612738
1610612760,0021900594,1610612750
1610612766,0021900595,1610612757
1610612753,0021900596,1610612758
1610612739,0021900597,1610612747
1610612756,0021900598,1610612737
1610612762,0021900599,1610612751
1610612745,0021900600,1610612763
1610612752,0021900601,1610612749
1610612742,0021900602,1610612744
1610612739,0021900603,1610612746
1610612765,0021900604,1610612738
1610612751,0021900605,1610612755
1610612759,0021900606,1610612748
1610612764,0021900607,1610612741
1610612754,0021900608,1610612750
1610612761,0021900609,1610612760
1610612766,0021900610,1610612743
1610612757,0021900611,1610612745
1610612742,0021900612,1610612758
1610612753,0021900613,1610612747
1610612756,0021900614,1610612752
1610612738,0021900615,1610612749
1610612762,0021900616,1610612740
1610612743,0021900617,1610612744
1610612753,0021900618,1610612746
1610612750,0021900619,1610612754
1610612741,0021900620,1610612755
1610612764,0021900621,1610612761
1610612739,0021900622,1610612763
1610612748,0021900623,1610612760
1610612737,0021900624,1610612759
1610612757,0021900625,1610612742
1610612746,0021900626,1610612740
1610612749,0021900627,1610612751
1610612756,0021900628,1610612738
1610612765,0021900629,1610612737
1610612755,0021900630,1610612752
1610612739,0021900631,1610612741
1610612761,0021900632,1610612750
1610612747,0021900633,1610612745
1610612753,0021900634,1610612744
1610612757,0021900635,1610612760
1610612758,0021900636,1610612762
1610612748,0021900637,1610612759
1610612754,0021900638,1610612743
1610612765,0021900639,1610612764
1610612761,0021900640,1610612737
1610612755,0021900641,1610612751
1610612753,0021900642,1610612766
1610612752,0021900643,1610612739
1610612758,0021900644,1610612748
1610612760,0021900645,1610612745
1610612740,0021900646,1610612763
1610612741,0021900647,1610612749
1610612747,0021900648,1610612738
1610612743,0021900649,1610612750
1610612759,0021900650,1610612756
1610612754,0021900651,1610612762
1610612744,0021900652,1610612757
1610612746,0021900653,1610612742
1610612758,0021900654,1610612765
1610612760,0021900655,1610612753
1610612746,0021900656,1610612737
1610612763,0021900657,1610612738
1610612764,0021900658,1610612748
1610612747,0021900659,1610612752
1610612755,0021900660,1610612761
1610612750,0021900661,1610612741
1610612743,0021900662,1610612745
1610612759,0021900663,1610612740
1610612754,0021900664,1610612756
1610612762,0021900665,1610612744
1610612764,0021900666,1610612739
1610612747,0021900667,1610612751
1610612742,0021900668,1610612757
1610612749,0021900669,1610612766
1610612763,0021900670,1610612765
1610612738,0021900671,1610612753
1610612761,0021900672,1610612752
1610612746,0021900673,1610612748
1610612758,0021900674,1610612741
1610612745,0021900675,1610612750
1610612743,0021900676,1610612740
1610612737,0021900677,1610612760
1610612756,0021900678,1610612759
1610612754,0021900679,1610612744
1610612742,0021900680,1610612762
1610612751,0021900681,1610612765
1610612741,0021900682,1610612739
1610612760,0021900683,1610612750
1610612747,0021900684,1610612755
1610612745,0021900685,1610612743
1610612761,0021900686,1610612759
1610612764,0021900687,1610612737
1610612751,0021900688,1610612752
1610612746,0021900689,1610612753
1610612756,0021900690,1610612763
1610612738,0021900691,1610612740
1610612754,0021900692,1610612757
1610612739,0021900693,1610612765
1610612753,0021900694,1610612748
1610612759,0021900695,1610612741
1610612758,0021900696,1610612750
1610612742,0021900697,1610612760
1610612745,0021900698,1610612762
1610612752,0021900699,1610612766
1610612740,0021900700,1610612739
1610612738,0021900701,1610612748
1610612744,0021900702,1610612755
1610612737,0021900703,1610612761
1610612743,0021900704,1610612763
1610612764,0021900705,1610612749
1610612756,0021900706,1610612742
1610612746,0021900707,1610612747
1610612741,0021900708,1610612754
1610612765,0021900709,1610612751
1610612763,0021900710,1610612752
1610612762,0021900711,1610612759
1610612745,0021900712,1610612757
1610612760,0021900713,1610612758
1610612761,0021900714,1610612739
1610612766,0021900715,1610612764
1610612755,0021900716,1610612737
1610612744,0021900717,1610612738
1610612762,0021900718,1610612743
1610612758,0021900719,1610612746
1610612761,0021900720,1610612765
1610612741,0021900721,1610612751
1610612742,0021900722,1610612745
1610612763,0021900723,1610612740
1610612743,0021900724,1610612749
1610612760,0021900725,1610612756
1610612757,0021900726,1610612747
1610612750,0021900727,1610612746
1610612752,0021900728,1610612754
1610612748,0021900729,1610612753
1610612744,0021900730,1610612739
1610612751,0021900731,1610612764
1610612755,0021900732,1610612738
1610612737,0021900733,1610612742
1610612766,0021900734,1610612759
1610612762,0021900735,1610612757
1610612747,0021900736,1610612758
1610612743,0021900737,1610612765
1610612740,0021900738,1610612745
1610612756,0021900739,1610612749
1610612741,0021900740,1610612761
1610612753,0021900741,1610612766
1610612752,0021900742,1610612739
1610612742,0021900743,1610612754
1610612744,0021900744,1610612764
1610612738,0021900745,1610612737
1610612756,0021900746,1610612751
1610612755,0021900747,1610612748
1610612765,0021900748,1610612763
1610612750,0021900749,1610612758
1610612759,0021900750,1610612746
1610612749,0021900751,1610612740
1610612766,0021900752,1610612745
1610612757,0021900753,1610612743
1610612759,0021900754,1610612747
1610612756,0021900755,1610612765
1610612753,0021900756,1610612738
1610612744,0021900757,1610612751
1610612754,0021900758,1610612761
1610612737,0021900759,1610612750
1610612739,0021900760,1610612760
1610612763,0021900761,1610612742
1610612743,0021900762,1610612762
1610612748,0021900763,1610612746
1610612753,0021900764,1610612752
1610612740,0021900765,1610612741
1610612755,0021900766,1610612749
1610612759,0021900767,1610612757
1610612745,0021900768,1610612747
1610612763,0021900769,1610612755
1610612742,0021900770,1610612764
1610612737,0021900771,1610612738
1610612761,0021900772,1610612754
1610612765,0021900773,1610612760
1610612745,0021900774,1610612756
1610612748,0021900775,1610612758
1610612757,0021900776,1610612762
1610612749,0021900777,1610612753
1610612742,0021900778,1610612766
1610612752,0021900779,1610612765
1610612740,0021900780,1610612754
1610612751,0021900781,1610612761
1610612746,0021900782,1610612750
1610612747,0021900783,1610612744
1610612743,0021900784,1610612756
1610612759,0021900785,1610612758
1610612738,0021900786,1610612760
1610612752,0021900787,1610612737
1610612741,0021900788,1610612755
1610612763,0021900789,1610612764
1610612762,0021900790,1610612745
1610612746,0021900791,1610612739
1610612748,0021900792,1610612757
1610612766,0021900793,1610612765
1610612751,0021900794,1610612754
1610612737,0021900795,1610612753
1610612750,0021900796,1610612761
1610612758,0021900797,1610612749
1610612762,0021900798,1610612742
1610612759,0021900799,1610612743
1610612748,0021900800,1610612744
1610612756,0021900801,1610612747
1610612746,0021900802,1610612755
1610612741,0021900803,1610612764
1610612757,0021900804,1610612740
1610612759,0021900805,1610612760
1610612738,0021900806,1610612745
1610612737,0021900807,1610612739
1610612765,0021900808,1610612753
1610612761,0021900809,1610612751
1610612749,0021900810,1610612754
1610612764,0021900811,1610612752
1610612757,0021900812,1610612763
1610612766,0021900813,1610612750
1610612758,0021900814,1610612742
1610612744,0021900815,1610612756
1610612748,0021900816,1610612762
1610612747,0021900817,1610612743
1610612746,0021900818,1610612738
1610612760,0021900819,1610612740
1610612749,0021900820,1610612765
1610612748,0021900821,1610612737
1610612751,0021900822,1610612755
1610612766,0021900823,1610612741
1610612763,0021900824,1610612758
1610612745,0021900825,1610612744
1610612742,0021900826,1610612753
1610612739,0021900827,1610612764
1610612754,0021900828,1610612752
1610612756,0021900829,1610612761
1610612738,0021900830,1610612750
1610612743,0021900831,1610612760
1610612759,0021900832,1610612762
1610612763,0021900833,1610612747
1610612740,0021900834,1610612757
1610612758,0021900835,1610612746
1610612751,0021900836,1610612766
1610612742,0021900837,1610612737
1610612739,0021900838,1610612748
1610612756,0021900839,1610612741
1610612755,0021900840,1610612749
1610612745,0021900841,1610612762
1610612738,0021900842,1610612747
1610612754,0021900843,1610612761
1610612750,0021900844,1610612743
1610612764,0021900845,1610612741
1610612759,0021900846,1610612760
1610612740,0021900847,1610612744
1610612765,0021900848,1610612757
1610612748,0021900849,1610612739
1610612737,0021900850,1610612755
1610612749,0021900851,1610612764
1610612753,0021900852,1610612751
1610612752,0021900853,1610612745
1610612750,0021900854,1610612742
1610612756,0021900855,1610612762
1610612763,0021900856,1610612746
1610612766,0021900857,1610612754
1610612749,0021900858,1610612761
1610612760,0021900859,1610612741
1610612765,0021900860,1610612743
1610612740,0021900861,1610612747
1610612738,0021900862,1610612757
1610612758,0021900863,1610612744
1610612752,0021900864,1610612766
1610612755,0021900865,1610612739
1610612751,0021900866,1610612764
1610612753,0021900867,1610612737
1610612750,0021900868,1610612748
1610612742,0021900869,1610612759
1610612763,0021900870,1610612745
1610612746,0021900871,1610612756
1610612738,0021900872,1610612762
1610612752,0021900873,1610612755
1610612757,0021900874,1610612754
1610612758,0021900875,1610612760
1610612747,0021900876,1610612744
1610612750,0021900877,1610612753
1610612751,0021900878,1610612737
1610612766,0021900879,1610612761
1610612742,0021900880,1610612748
1610612758,0021900881,1610612763
1610612760,0021900882,1610612749
1610612739,0021900883,1610612740
1610612765,0021900884,1610612756
1610612764,0021900885,1610612762
1610612743,0021900886,1610612746
1610612741,0021900887,1610612752
1610612757,0021900888,1610612737
1610612751,0021900889,1610612748
1610612754,0021900890,1610612739
1610612747,0021900891,1610612763
1610612745,0021900892,1610612738
1610612753,0021900893,1610612759
1610612744,0021900894,1610612756
1610612749,0021900895,1610612766
1610612742,0021900896,1610612750
1610612755,0021900897,1610612746
1610612761,0021900898,1610612743
1610612765,0021900899,1610612758
1610612747,0021900900,1610612740
1610612764,0021900901,1610612744
1610612762,0021900902,1610612739
1610612745,0021900903,1610612752
1610612757,0021900904,1610612753
1610612763,0021900905,1610612737
1610612749,0021900906,1610612748
1610612742,0021900907,1610612741
1610612754,0021900908,1610612759
1610612759,0021900909,1610612766
1610612751,0021900910,1610612738
1610612750,0021900911,1610612740
1610612746,0021900912,1610612760
1610612744,0021900913,1610612743
1610612761,0021900914,1610612756
1610612755,0021900915,1610612747
1610612764,0021900916,1610612758
1610612738,0021900917,1610612739
1610612760,0021900918,1610612765
1610612753,0021900919,1610612748
1610612763,0021900920,1610612751
1610612762,0021900921,1610612752
1610612741,0021900922,1610612750
1610612740,0021900923,1610612742
1610612754,0021900924,1610612749
1610612764,0021900925,1610612757
1610612743,0021900926,1610612766
1610612746,0021900927,1610612745
1610612755,0021900928,1610612758
1610612761,0021900929,1610612744
1610612737,0021900930,1610612764
1610612759,0021900931,1610612751
