TEAM_ID_1,TEAM_1_PLAYERS,TEAM_ID_2,TEAM_2_PLAYERS,PERIOD
1610612742,"[1717, 1890, 2223, 101145, 101181, 203108, 203495]",1610612754,"[2446, 2561, 101133, 200756, 201579, 201588, 202331, 202362, 202388, 203142, 203524]",1
1610612742,"[1717, 201961, 201971, 203109, 203495, 203539]",1610612754,"[2446, 2449, 101133, 200756, 201228, 202362, 202388, 203111, 203142, 203524]",2
1610612742,"[1717, 1890, 2223, 101145, 101181, 203108, 203109, 203495]",1610612754,"[2446, 2449, 2561, 200756, 201579, 201588, 202331, 202362, 202388, 203142, 203524]",3
1610612742,"[1717, 101145, 201961, 201971, 203539]",1610612754,"[2449, 2561, 101133, 201228, 201579, 201588, 202331, 202362, 203111]",4
