game_id,period,possession_end,possession_start,possession_team,team1_id,team1_player1,team1_player2,team1_player3,team1_player4,team1_player5,team1_points,team2_id,team2_player1,team2_player2,team2_player3,team2_player4,team2_player5,team2_points
11300108,1,15,0,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,25,25,1610612753,1610612753,101179,200780,201167,202148,202412,2,1610612740,201160,201569,201880,201950,202329,0
11300108,1,40,40,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,2
11300108,1,62,51,1610612753,1610612753,101179,200780,201167,202148,202412,2,1610612740,201160,201569,201880,201950,202329,0
11300108,1,74,73,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,89,89,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,103,102,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,118,117,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,126,126,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,136,130,1610612753,1610612753,101179,200780,201167,202148,202412,2,1610612740,201160,201569,201880,201950,202329,0
11300108,1,146,146,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,154,152,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,166,166,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,1
11300108,1,182,182,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,196,196,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,2
11300108,1,221,221,1610612753,1610612753,101179,200780,201167,202148,202412,2,1610612740,201160,201569,201880,201950,202329,0
11300108,1,231,231,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,2
11300108,1,243,243,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,260,260,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,271,271,1610612753,1610612753,101179,200780,201167,202148,202412,2,1610612740,201160,201569,201880,201950,202329,0
11300108,1,280,280,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,280,280,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,294,280,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,1
11300108,1,314,312,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,323,323,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,2
11300108,1,345,329,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201950,202329,0
11300108,1,365,365,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201936,201950,3
11300108,1,384,383,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201936,201950,0
11300108,1,394,394,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201936,201950,3
11300108,1,420,401,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201160,201569,201880,201936,201950,0
11300108,1,421,421,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201569,201583,201880,201936,201950,2
11300108,1,442,440,1610612753,1610612753,101179,200780,201167,202148,202412,0,1610612740,201569,201583,201880,201936,201950,0
11300108,1,456,455,1610612740,1610612753,101179,200780,201167,202148,202412,0,1610612740,201569,201583,201880,201936,201950,0
11300108,1,471,471,1610612753,1610612753,101179,200780,201167,202148,202412,2,1610612740,201569,201583,201880,201936,201950,0
