GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0011300108,0,12,0,1,7:11 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0011300108,1,10,0,1,7:11 PM,12:00,Jump Ball Vucevic vs. Davis: Tip to Holiday,,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0
0011300108,2,5,4,1,7:11 PM,11:45,,,Gordon Traveling Turnover (P1.T1),,,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1,0,,,,,,0
0011300108,3,1,5,1,7:11 PM,11:35,Harkless 2' Layup (2 PTS) (Oladipo 1 AST),,,0 - 2,2,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0
0011300108,4,6,2,1,7:12 PM,11:20,Nicholson S.FOUL (P1.T1),,,,,4,203094,Andrew Nicholson,1610612753.0,Orlando,Magic,ORL,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,1,0,,,,,,0
0011300108,5,3,11,1,7:12 PM,11:20,,,Gordon Free Throw 1 of 2 (1 PTS),1 - 2,1,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,7,3,12,1,7:12 PM,11:20,,,Gordon Free Throw 2 of 2 (2 PTS),2 - 2,TIE,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,9,6,1,1,7:13 PM,11:09,,,Holiday P.FOUL (P1.T1),,,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,1,0,,,,,,0
0011300108,10,1,79,1,7:13 PM,10:58,Afflalo 19' Pullup Jump Shot (2 PTS),,,2 - 4,2,4,201167,Arron Afflalo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,11,2,1,1,7:13 PM,10:47,,,MISS Gordon 26' 3PT Jump Shot,,,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,12,4,0,1,7:13 PM,10:46,MAGIC Rebound,,,,,2,1610612753,,,,,,0,0,,,,,,0,0,,,,,,0
0011300108,13,5,40,1,7:14 PM,10:31,Harkless Out of Bounds Lost Ball Turnover (P1.T1),,,,,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,14,2,1,1,7:14 PM,10:18,,,MISS Smith 17' Jump Shot,,,5,201160,Jason Smith,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,15,4,0,1,7:14 PM,10:17,Afflalo REBOUND (Off:0 Def:1),,,,,4,201167,Arron Afflalo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,16,2,3,1,7:14 PM,10:03,MISS Nicholson 6' Hook Shot,,,,,4,203094,Andrew Nicholson,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,17,4,0,1,7:14 PM,10:02,,,Aminu REBOUND (Off:0 Def:1),,,5,202329,Al-Farouq Aminu,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,18,5,1,1,7:14 PM,9:54,Harkless STEAL (1 STL),,Gordon Bad Pass Turnover (P2.T2),,,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0
0011300108,19,2,5,1,7:14 PM,9:50,MISS Harkless 2' Layup,,,,,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,21,4,0,1,7:14 PM,9:47,Oladipo REBOUND (Off:1 Def:0),,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,20,2,4,1,7:14 PM,9:47,MISS Oladipo 1' Tip Shot,,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,23,4,0,1,7:14 PM,9:44,Harkless REBOUND (Off:1 Def:0),,,,,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,22,1,72,1,7:14 PM,9:44,Harkless 1' Putback Layup (4 PTS),,,2 - 6,4,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,24,5,2,1,7:15 PM,9:34,Vucevic STEAL (1 STL),,Holiday Lost Ball Turnover (P1.T3),,,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0
0011300108,25,2,42,1,7:15 PM,9:28,MISS Afflalo 3' Driving Layup,,Davis BLOCK (1 BLK),,,4,201167,Arron Afflalo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0
0011300108,26,4,0,1,7:15 PM,9:26,,,Gordon REBOUND (Off:0 Def:1),,,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,27,6,2,1,7:15 PM,9:14,Oladipo S.FOUL (P1.T2),,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,1,0,,,,,,0
0011300108,29,3,11,1,7:15 PM,9:14,,,MISS Davis Free Throw 1 of 2,,,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,30,4,1,1,7:15 PM,9:14,,,Pelicans Rebound,,,3,1610612740,,,,,,0,0,,,,,,0,0,,,,,,0
0011300108,31,3,12,1,7:15 PM,9:14,,,Davis Free Throw 2 of 2 (1 PTS),3 - 6,3,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,34,5,4,1,7:16 PM,8:58,Oladipo Traveling Turnover (P1.T2),,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1,0,,,,,,0
0011300108,35,1,5,1,7:16 PM,8:44,,,Aminu 1' Layup (2 PTS),5 - 6,1,5,202329,Al-Farouq Aminu,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,37,1,1,1,7:17 PM,8:19,Vucevic 18' Jump Shot (2 PTS) (Harkless 1 AST),,,5 - 8,3,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,4,203090,Maurice Harkless,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0
0011300108,38,1,1,1,7:17 PM,8:09,,,Smith 19' Jump Shot (2 PTS) (Holiday 1 AST),7 - 8,1,5,201160,Jason Smith,1610612740.0,New Orleans,Pelicans,NOP,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0
0011300108,39,5,21,1,7:17 PM,7:57,Vucevic Palming Turnover (P1.T3),,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1,0,,,,,,0
0011300108,40,5,40,1,7:18 PM,7:40,,,Holiday Out of Bounds Lost Ball Turnover (P2.T4),,,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,41,1,41,1,7:18 PM,7:29,Oladipo 3' Running Layup (2 PTS),,,7 - 10,3,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,42,5,2,1,7:19 PM,7:20,Oladipo STEAL (1 STL),,Holiday Lost Ball Turnover (P3.T5),,,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0
0011300108,44,5,2,1,7:19 PM,7:20,Oladipo Lost Ball Turnover (P2.T4),,Holiday STEAL (1 STL),,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0
0011300108,43,10,0,1,7:19 PM,7:20,Jump Ball Oladipo vs. Holiday: Tip to Smith,,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,5,201160,Jason Smith,1610612740.0,New Orleans,Pelicans,NOP,0
0011300108,45,6,2,1,7:19 PM,7:06,Oladipo S.FOUL (P2.T3),,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,1,0,,,,,,0
0011300108,46,3,11,1,7:19 PM,7:06,,,MISS Holiday Free Throw 1 of 2,,,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,47,4,1,1,7:19 PM,7:06,,,Pelicans Rebound,,,3,1610612740,,,,,,0,0,,,,,,0,0,,,,,,0
0011300108,48,3,12,1,7:20 PM,7:06,,,Holiday Free Throw 2 of 2 (1 PTS),8 - 10,2,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,51,2,1,1,7:20 PM,6:48,MISS Afflalo 27' 3PT Jump Shot,,,,,4,201167,Arron Afflalo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,52,4,0,1,7:20 PM,6:46,,,Aminu REBOUND (Off:0 Def:2),,,5,202329,Al-Farouq Aminu,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,53,1,1,1,7:20 PM,6:37,,,Davis 16' Jump Shot (3 PTS),10 - 10,TIE,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,54,6,1,1,7:20 PM,6:31,,,Davis P.FOUL (P1.T2),,,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,4,203094,Andrew Nicholson,1610612753.0,Orlando,Magic,ORL,1,0,,,,,,0
0011300108,55,8,0,1,7:21 PM,6:31,,,SUB: Evans FOR Aminu,,,5,202329,Al-Farouq Aminu,1610612740.0,New Orleans,Pelicans,NOP,5,201936,Tyreke Evans,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0
0011300108,56,2,1,1,7:21 PM,6:16,MISS Oladipo 28' 3PT Jump Shot,,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,57,4,0,1,7:21 PM,6:15,,,Smith REBOUND (Off:0 Def:1),,,5,201160,Jason Smith,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
0011300108,58,1,1,1,7:21 PM,5:55,,,Gordon 27' 3PT Jump Shot (5 PTS) (Holiday 2 AST),13 - 10,-3,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,5,201950,Jrue Holiday,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0
0011300108,59,2,1,1,7:22 PM,5:37,MISS Oladipo 24' 3PT Jump Shot,,,,,4,203506,Victor Oladipo,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,0
0011300108,60,4,0,1,7:22 PM,5:36,,,Evans REBOUND (Off:0 Def:1),,,5,201936,Tyreke Evans,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,0
