GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0011300115,385,6,1,3,10:20 PM,0:57,,,Watson P.FOUL (P2.PN),,,5,201228,C.J. Watson,1610612754.0,Indiana,Pacers,IND,4,203539,Gal Mekel,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,0
0011300115,386,3,11,3,10:20 PM,0:57,MISS Mekel Free Throw 1 of 2,,,,,4,203539,Gal Mekel,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,387,4,1,3,10:20 PM,0:57,MAVERICKS Rebound,,,,,2,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0
0011300115,388,3,12,3,10:20 PM,0:57,Mekel Free Throw 2 of 2 (2 PTS),,,69 - 62,-7,4,203539,Gal Mekel,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,390,1,1,3,10:21 PM,0:47,,,Watson 21' Jump Shot (3 PTS) (George 4 AST),71 - 62,-9,5,201228,C.J. Watson,1610612754.0,Indiana,Pacers,IND,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
0011300115,391,2,1,3,10:21 PM,0:34,MISS Carter 24' 3PT Jump Shot,,,,,4,1713,Vince Carter,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,392,4,0,3,10:21 PM,0:32,,,Johnson REBOUND (Off:0 Def:2),,,5,203111,Orlando Johnson,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
0011300115,393,2,1,3,10:21 PM,0:12,,,MISS George 25' 3PT Jump Shot,,,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
0011300115,394,4,0,3,10:21 PM,0:10,Mekel REBOUND (Off:1 Def:1),,,,,4,203539,Gal Mekel,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,395,2,1,3,10:21 PM,0:03,MISS Ellington 24' 3PT Jump Shot,,,,,4,201961,Wayne Ellington,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,396,4,0,3,10:21 PM,0:01,MAVERICKS Rebound,,,,,2,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0
0011300115,397,13,0,3,10:21 PM,0:00,,End of 3rd Period (10:21 PM EST),,71 - 62,-9,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0011300115,399,12,0,4,10:24 PM,12:00,,Start of 4th Period (10:24 PM EST),,71 - 62,-9,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0011300115,400,5,2,4,10:24 PM,11:43,Blair STEAL (1 STL),,George Lost Ball Turnover (P3.T15),,,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,4,201971,DeJuan Blair,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0
0011300115,401,1,1,4,10:25 PM,11:36,Nowitzki 17' Jump Shot (13 PTS) (Ellington 2 AST),,,71 - 64,-7,4,1717,Dirk Nowitzki,1610612742.0,Dallas,Mavericks,DAL,4,201961,Wayne Ellington,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0
0011300115,402,1,5,4,10:25 PM,11:18,,,Scola 1' Layup (8 PTS) (George 5 AST),73 - 64,-9,5,2449,Luis Scola,1610612754.0,Indiana,Pacers,IND,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
0011300115,403,6,1,4,10:25 PM,11:06,,,Scola P.FOUL (P2.T1),,,5,2449,Luis Scola,1610612754.0,Indiana,Pacers,IND,4,201961,Wayne Ellington,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,0
0011300115,405,6,2,4,10:26 PM,10:55,,,Mahinmi S.FOUL (P3.T2),,,5,101133,Ian Mahinmi,1610612754.0,Indiana,Pacers,IND,4,1717,Dirk Nowitzki,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,0
0011300115,406,3,11,4,10:26 PM,10:55,Nowitzki Free Throw 1 of 2 (14 PTS),,,73 - 65,-8,4,1717,Dirk Nowitzki,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,408,3,12,4,10:26 PM,10:55,MISS Nowitzki Free Throw 2 of 2,,,,,4,1717,Dirk Nowitzki,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,410,4,0,4,10:26 PM,10:54,,,George REBOUND (Off:1 Def:3),,,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
0011300115,411,1,1,4,10:27 PM,10:33,,,George 15' Jump Shot (24 PTS),75 - 65,-10,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
0011300115,412,6,2,4,10:27 PM,10:15,,,Mahinmi S.FOUL (P4.T3),,,5,101133,Ian Mahinmi,1610612754.0,Indiana,Pacers,IND,4,101145,Monta Ellis,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,0
0011300115,414,3,11,4,10:27 PM,10:15,MISS Ellis Free Throw 1 of 2,,,,,4,101145,Monta Ellis,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,415,4,1,4,10:27 PM,10:15,MAVERICKS Rebound,,,,,2,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0
0011300115,417,3,12,4,10:28 PM,10:15,Ellis Free Throw 2 of 2 (9 PTS),,,75 - 66,-9,4,101145,Monta Ellis,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,0
0011300115,420,1,77,4,10:28 PM,9:58,,,George 8' Driving Jump Shot (26 PTS),77 - 66,-11,5,202331,Paul George,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
