game_id,period,possession_end,possession_start,possession_team,team1_id,team1_player1,team1_player2,team1_player3,team1_player4,team1_player5,team1_points,team2_id,team2_player1,team2_player2,team2_player3,team2_player4,team2_player5,team2_points
41700404,2,967,955,1610612744,1610612744,2561,2733,201939,202691,203110,0,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,988,985,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,1626204,201145,2544,2594,2747,2
41700404,2,1007,1004,1610612744,1610612744,1628395,201142,201939,202691,203110,0,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,1008,1008,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,1626204,201145,2544,2594,2747,2
41700404,2,1037,1021,1610612744,1610612744,1628395,201142,201939,202691,203110,2,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,1053,1053,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,1626204,201145,2544,2594,2747,2
41700404,2,1062,1062,1610612744,1610612744,1628395,201142,201939,202691,203110,2,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,1091,1091,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,1626204,201145,2544,2594,2747,2
41700404,2,1096,1096,1610612744,1610612744,1628395,201142,201939,202691,203110,2,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,1111,1108,1610612739,1610612744,1628395,201142,201939,203110,2738,0,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,1131,1130,1610612744,1610612744,1628395,201142,201939,203110,2738,0,1610612739,1626204,201145,2544,2594,2747,0
41700404,2,1149,1142,1610612739,1610612744,1628395,201142,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1164,1164,1610612744,1610612744,201142,201580,201939,203110,2738,3,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1187,1185,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1194,1194,1610612744,1610612744,201142,201580,201939,203110,2738,2,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1206,1206,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,3
41700404,2,1224,1221,1610612744,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1234,1234,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,1
41700404,2,1248,1248,1610612744,1610612744,201142,201580,201939,203110,2738,3,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1262,1260,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1287,1270,1610612744,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1295,1291,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1306,1306,1610612744,1610612744,201142,201580,201939,203110,2738,2,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1330,1330,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,2
41700404,2,1343,1343,1610612744,1610612744,201142,201580,201939,203110,2738,2,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1360,1360,1610612739,1610612744,201142,201580,201939,203110,2738,0,1610612739,201567,201588,202684,2544,2747,3
41700404,2,1379,1373,1610612744,1610612744,201142,201580,201939,203110,2738,2,1610612739,201567,201588,202684,2544,2747,0
41700404,2,1394,1394,1610612739,1610612744,201142,201580,203110,2733,2738,0,1610612739,201145,201567,202684,2544,2747,0
41700404,2,1409,1406,1610612744,1610612744,201142,201580,203110,2733,2738,0,1610612739,201145,201567,202684,2544,2747,0
41700404,2,1424,1420,1610612739,1610612744,201142,201580,203110,2733,2738,0,1610612739,201145,201567,202684,2544,2747,0
41700404,2,1435,1425,1610612744,1610612744,201142,201580,203110,2733,2738,3,1610612739,201145,201567,202684,2544,2747,0
41700404,2,1440,1440,1610612744,1610612744,201142,201156,201580,201939,202691,0,1610612739,1626204,201145,202684,203918,2544,0
41700404,3,1462,1440,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1477,1465,1610612744,1610612744,201142,201580,201939,202691,203110,2,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1497,1497,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1507,1497,1610612744,1610612744,201142,201580,201939,202691,203110,2,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1530,1528,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1544,1542,1610612744,1610612744,201142,201580,201939,202691,203110,2,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1569,1544,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,2
41700404,3,1588,1586,1610612744,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1602,1596,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,2
41700404,3,1619,1607,1610612744,1610612744,201142,201580,201939,202691,203110,2,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1639,1639,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1651,1647,1610612744,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1679,1672,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1686,1682,1610612744,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1690,1690,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,2544,2747,201567,201588,202684,2
41700404,3,1716,1690,1610612744,1610612744,201142,201580,201939,202691,203110,2,1610612739,2544,2747,201567,201588,202684,0
41700404,3,1735,1734,1610612739,1610612744,201142,201580,201939,202691,203110,0,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1748,1745,1610612744,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1754,1754,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1761,1755,1610612744,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1784,1761,1610612739,1610612744,1628395,201142,201939,202691,203110,1,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1808,1808,1610612744,1610612744,1628395,201142,201939,202691,203110,3,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1813,1813,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,201588,2544,2747,0
41700404,3,1820,1820,1610612744,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1826,1826,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,203918,2544,2747,2
41700404,3,1850,1850,1610612744,1610612744,1628395,201142,201939,202691,203110,2,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1862,1862,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,203918,2544,2747,3
41700404,3,1876,1876,1610612744,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1895,1883,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1917,1904,1610612744,1610612744,1628395,201142,201939,202691,203110,2,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1941,1917,1610612739,1610612744,1628395,201142,201939,202691,203110,0,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1953,1953,1610612744,1610612744,1628395,201142,201939,202691,203110,2,1610612739,201145,201567,203918,2544,2747,0
41700404,3,1981,1971,1610612739,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,201567,203918,2544,2
41700404,3,2028,2004,1610612744,1610612744,1628395,201142,202691,2733,2738,3,1610612739,1626204,201145,201567,203918,2544,0
41700404,3,2039,2039,1610612739,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,201567,203918,2544,0
41700404,3,2067,2064,1610612744,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,201567,203918,2544,0
41700404,3,2083,2079,1610612739,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,201567,203918,2544,0
41700404,3,2090,2090,1610612744,1610612744,1628395,201142,202691,2733,2738,2,1610612739,1626204,201145,201567,203918,2544,0
41700404,3,2119,2107,1610612739,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,203918,2544,2594,0
41700404,3,2121,2121,1610612744,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,203918,2544,2594,0
41700404,3,2146,2145,1610612739,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,203918,2544,2594,0
41700404,3,2160,2160,1610612744,1610612744,1628395,201142,202691,2733,2738,0,1610612739,1626204,201145,203918,2544,2594,0
41700404,4,2178,2160,1610612744,1610612744,2561,2733,2738,201939,203110,0,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2185,2185,1610612739,1610612744,2561,2733,2738,201939,203110,0,1610612739,2594,201145,201588,203918,1626204,2
41700404,4,2209,2199,1610612744,1610612744,2561,2733,2738,201939,203110,3,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2238,2237,1610612739,1610612744,201156,201939,203110,2561,2733,0,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2255,2252,1610612744,1610612744,201156,201939,203110,2561,2733,0,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2279,2274,1610612739,1610612744,201156,201939,203110,2561,2733,0,1610612739,2594,201145,201588,203918,1626204,3
41700404,4,2295,2295,1610612744,1610612744,201156,201939,203110,2561,2733,3,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2314,2312,1610612739,1610612744,201156,201939,203110,2561,2733,0,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2325,2325,1610612744,1610612744,201156,201939,203110,2561,2733,3,1610612739,2594,201145,201588,203918,1626204,0
41700404,4,2342,2342,1610612739,1610612744,201156,201939,203110,2561,2733,0,1610612739,1626204,201588,203918,2544,2594,3
41700404,4,2361,2351,1610612744,1610612744,201142,201156,201939,203110,2561,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2389,2379,1610612739,1610612744,201142,201156,201939,203110,2561,0,1610612739,1626204,201588,203918,2544,2594,1
41700404,4,2402,2402,1610612744,1610612744,201142,201939,202691,203110,2738,2,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2429,2426,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2437,2434,1610612744,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2451,2439,1610612739,1610612744,201142,201939,202691,203110,2738,0,1610612739,1626204,201588,203918,2544,2594,0
41700404,4,2469,2453,1610612744,1610612744,201142,201939,202691,203110,2738,2,1610612739,1626204,201588,203918,2544,2594,0
