,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,AdjustedPossessions
33,1626204,Larry Nance Jr.,-0.57,366.0,-0.48,381.0,-0.09,271.0,2
34,1626209,Mario Hezonja,-0.65,379.0,0.19,157.0,-0.84,434.0,2
35,1626220,Royce ONeale,1.17,46.0,0.77,49.0,0.4,106.0,2
36,1626224,Cedi Osman,-0.26,307.0,0.01,246.0,-0.27,330.0,2
37,1626246,Boban Marjanovic,0.82,73.0,0.08,208.0,0.75,53.0,2
38,1626259,Malcolm Miller,0.7,88.0,0.28,132.0,0.42,99.0,2
39,1627732,Ben Simmons,0.86,69.0,0.28,133.0,0.58,75.0,2
40,1627733,Dragan Bender,0.32,142.0,0.06,215.0,0.26,146.0,2
41,1627734,Domantas Sabonis,1.71,20.0,1.31,10.0,0.41,103.0,2
42,1627736,Malik Beasley,-0.11,266.0,-0.24,333.0,0.13,176.0,2
43,1627737,Marquese Chriss,-1.24,436.0,-0.97,440.0,-0.27,332.0,2
44,1627739,Kris Dunn,-0.08,254.0,1.11,19.0,-1.19,459.0,2
45,1627740,Henry Ellenson,0.14,174.0,0.22,150.0,-0.08,265.0,2
46,1627741,Buddy Hield,-0.58,370.0,-1.11,451.0,0.52,84.0,2
47,1627742,Brandon Ingram,-0.42,340.0,-0.59,397.0,0.16,168.0,2
48,1627745,Damian Jones,-1.41,448.0,-1.13,453.0,-0.28,335.0,2
49,1627746,Skal Labissiere,0.64,95.0,0.25,140.0,0.38,112.0,2
50,1627747,Caris LeVert,0.09,186.0,-0.03,262.0,0.12,181.0,2
51,1627748,Thon Maker,-1.04,417.0,-1.04,447.0,0.0,229.0,2
52,1627749,Dejounte Murray,-0.48,351.0,-0.48,382.0,0.01,226.0,2
53,1627750,Jamal Murray,1.39,32.0,0.69,60.0,0.7,62.0,2
54,1627751,Jakob Poeltl,1.05,53.0,0.03,233.0,1.02,26.0,2
55,1627752,Taurean Prince,0.47,117.0,0.12,193.0,0.35,122.0,2
56,1627756,Denzel Valentine,0.59,99.0,0.96,29.0,-0.37,358.0,2
57,1627759,Jaylen Brown,0.46,120.0,-0.3,352.0,0.76,50.0,2
58,1627761,DeAndre Bembry,-1.51,452.0,-0.15,306.0,-1.36,469.0,2
59,1627763,Malcolm Brogdon,0.41,129.0,0.14,183.0,0.27,142.0,2
60,1627767,Cheick Diallo,0.0,220.0,-0.14,304.0,0.14,172.0,2
61,1627774,Jake Layman,0.86,68.0,0.94,32.0,-0.08,266.0,2
62,1627775,Patrick McCaw,-0.89,407.0,0.07,214.0,-0.96,447.0,2
63,1627777,Georges Niang,-1.78,464.0,-0.61,405.0,-1.16,458.0,2
64,1627780,Gary Payton II,-0.06,241.0,-0.06,270.0,-0.0,232.0,2
65,1627783,Pascal Siakam,1.76,18.0,0.84,38.0,0.92,34.0,2
66,1627788,Furkan Korkmaz,0.92,61.0,0.53,86.0,0.4,107.0,2
67,1627789,Timothe Luwawu-Cabarrot,-0.16,287.0,0.77,50.0,-0.93,442.0,2
68,1627790,Ante Zizic,0.09,181.0,-0.44,377.0,0.54,81.0,2
69,1627812,Yogi Ferrell,-0.39,332.0,-0.01,255.0,-0.37,357.0,2
70,1627814,Damion Lee,0.56,105.0,0.15,178.0,0.41,100.0,2
71,1627820,Tyrone Wallace,-0.09,260.0,0.27,134.0,-0.37,355.0,2
72,1627823,Juancho Hernangomez,0.47,118.0,0.61,69.0,-0.14,290.0,2
73,1627826,Ivica Zubac,0.46,121.0,0.72,55.0,-0.27,329.0,2
74,1627827,Dorian Finney-Smith,1.37,33.0,-0.08,287.0,1.45,11.0,2
75,1627832,Fred VanVleet,0.54,108.0,0.82,41.0,-0.28,336.0,2
76,1627846,Abdel Nader,-0.67,381.0,0.09,204.0,-0.76,419.0,2
77,1627853,Ryan Arcidiacono,0.03,210.0,0.7,59.0,-0.67,407.0,2
78,1627854,Bryn Forbes,-1.14,429.0,-0.6,399.0,-0.55,382.0,2
79,1627863,Danuel House Jr.,1.52,28.0,0.44,101.0,1.09,22.0,2
80,1627884,Derrick Jones Jr.,0.24,158.0,-0.27,341.0,0.51,87.0,2
81,1627885,Shaquille Harrison,0.74,82.0,0.75,52.0,-0.01,235.0,2
82,1627936,Alex Caruso,1.66,22.0,1.32,9.0,0.34,123.0,2
83,1627982,Josh Gray,-0.15,284.0,0.13,191.0,-0.28,334.0,2
84,1628021,David Nwaba,0.62,97.0,0.89,36.0,-0.27,331.0,2
85,1628035,Alfonzo McKinnie,-0.11,268.0,-0.73,419.0,0.62,70.0,2
86,1628365,Markelle Fultz,0.01,215.0,0.15,173.0,-0.14,291.0,2
87,1628366,Lonzo Ball,-0.63,377.0,0.09,206.0,-0.72,415.0,2
88,1628368,DeAaron Fox,-0.41,337.0,-1.0,444.0,0.58,73.0,2
89,1628369,Jayson Tatum,3.24,1.0,1.69,3.0,1.56,7.0,2
90,1628370,Malik Monk,-0.83,403.0,0.01,244.0,-0.84,435.0,2
91,1628371,Jonathan Isaac,1.06,52.0,0.98,27.0,0.09,197.0,2
92,1628372,Dennis Smith Jr.,-1.4,445.0,-0.46,378.0,-0.94,445.0,2
93,1628373,Frank Ntilikina,-0.34,323.0,-0.28,343.0,-0.07,259.0,2
94,1628374,Lauri Markkanen,-0.67,382.0,0.15,176.0,-0.82,431.0,2
95,1628378,Donovan Mitchell,0.67,91.0,-0.16,311.0,0.82,46.0,2
96,1628379,Luke Kennard,-0.12,270.0,-0.5,383.0,0.38,111.0,2
97,1628380,Zach Collins,0.4,130.0,0.18,164.0,0.23,153.0,2
98,1628381,John Collins,-0.15,285.0,0.6,72.0,-0.76,418.0,2
99,1628382,Justin Jackson,-0.17,289.0,-0.69,412.0,0.52,85.0,2
100,1628383,Justin Patton,0.07,192.0,-0.07,276.0,0.14,173.0,2
101,1628384,OG Anunoby,1.19,45.0,0.82,42.0,0.37,117.0,2
102,1628385,Harry Giles III,0.05,202.0,0.05,224.0,-0.0,230.0,2
103,1628386,Jarrett Allen,0.32,144.0,-0.06,274.0,0.38,114.0,2
104,1628388,TJ Leaf,-0.03,233.0,0.53,84.0,-0.56,386.0,2
105,1628389,Bam Adebayo,1.5,29.0,0.68,62.0,0.82,47.0,2
106,1628390,Terrance Ferguson,-0.75,393.0,-0.56,392.0,-0.19,308.0,2
107,1628391,D.J. Wilson,-0.29,315.0,-0.27,340.0,-0.03,242.0,2
108,1628392,Isaiah Hartenstein,0.39,134.0,0.08,207.0,0.31,132.0,2
109,1628395,Jordan Bell,-0.17,292.0,-0.57,394.0,0.39,108.0,2
110,1628396,Tony Bradley,-0.6,371.0,-0.23,332.0,-0.36,352.0,2
111,1628398,Kyle Kuzma,0.37,136.0,0.29,130.0,0.08,199.0,2
112,1628400,Semi Ojeleye,-0.35,325.0,0.27,135.0,-0.62,399.0,2
113,1628401,Derrick White,-0.6,372.0,0.16,169.0,-0.77,421.0,2
114,1628402,Frank Jackson,-1.16,430.0,-1.38,462.0,0.22,154.0,2
115,1628403,Caleb Swanigan,-0.02,229.0,0.09,202.0,-0.12,279.0,2
116,1628404,Josh Hart,-0.02,228.0,0.34,120.0,-0.37,354.0,2
117,1628405,Johnathan Motley,-0.0,224.0,-0.06,271.0,0.05,211.0,2
118,1628407,Dwayne Bacon,-1.18,434.0,-0.04,266.0,-1.15,456.0,2
119,1628410,Edmond Sumner,-0.48,350.0,-0.07,277.0,-0.41,364.0,2
120,1628411,Wes Iwundu,0.5,112.0,0.59,74.0,-0.09,270.0,2
121,1628412,Frank Mason,0.32,143.0,0.18,161.0,0.14,174.0,2
122,1628413,Jonah Bolden,-0.19,298.0,-0.12,300.0,-0.07,260.0,2
123,1628415,Dillon Brooks,-1.18,433.0,-0.34,359.0,-0.84,433.0,2
124,1628418,Thomas Bryant,-1.42,449.0,-1.2,456.0,-0.22,317.0,2
125,1628420,Monte Morris,-0.38,331.0,0.15,174.0,-0.54,380.0,2
126,1628422,Damyean Dotson,0.04,205.0,-0.07,278.0,0.11,186.0,2
127,1628425,Sterling Brown,1.01,55.0,1.09,20.0,-0.07,261.0,2
128,1628436,Luke Kornet,-0.61,373.0,-0.43,374.0,-0.18,306.0,2
129,1628443,Kadeem Allen,-0.14,279.0,-0.06,268.0,-0.08,268.0,2
130,1628449,Chris Boucher,0.74,81.0,0.13,190.0,0.61,71.0,2
131,1628464,Daniel Theis,0.87,66.0,0.64,65.0,0.23,152.0,2
132,1628467,Maxi Kleber,0.89,64.0,0.56,80.0,0.34,124.0,2
133,1628470,Torrey Craig,-0.55,361.0,-0.28,346.0,-0.26,327.0,2
134,1628476,Derrick Walton Jr.,0.34,138.0,0.17,167.0,0.17,166.0,2
135,1628513,Naz Mitrou-Long,0.53,109.0,0.4,107.0,0.12,179.0,2
136,1628518,Amile Jefferson,0.04,209.0,0.07,212.0,-0.03,247.0,2
137,1628960,Grayson Allen,-0.24,305.0,0.43,104.0,-0.67,406.0,2
138,1628961,Kostas Antetokounmpo,0.05,201.0,0.03,235.0,0.03,218.0,2
139,1628963,Marvin Bagley III,-1.1,424.0,-0.37,367.0,-0.73,416.0,2
140,1628964,Mo Bamba,0.52,110.0,0.51,87.0,0.01,227.0,2
141,1628966,Keita Bates-Diop,-1.64,457.0,-0.32,355.0,-1.32,466.0,2
142,1628969,Mikal Bridges,0.4,131.0,0.81,43.0,-0.41,363.0,2
143,1628970,Miles Bridges,-3.57,473.0,-1.91,471.0,-1.66,473.0,2
144,1628971,Bruce Brown,-0.27,313.0,0.06,220.0,-0.33,347.0,2
145,1628972,Troy Brown Jr.,0.0,222.0,-0.09,290.0,0.09,196.0,2
146,1628973,Jalen Brunson,1.36,35.0,0.8,45.0,0.56,77.0,2
147,1628975,Jevon Carter,0.64,94.0,0.79,48.0,-0.15,294.0,2
148,1628976,Wendell Carter Jr.,0.58,102.0,0.79,46.0,-0.21,316.0,2
149,1628977,Hamidou Diallo,0.52,111.0,0.71,57.0,-0.19,309.0,2
150,1628978,Donte DiVincenzo,3.14,2.0,2.2,1.0,0.94,32.0,2
151,1628980,Jacob Evans,-0.16,288.0,-0.06,272.0,-0.1,273.0,2
152,1628982,Melvin Frazier Jr.,-0.13,274.0,0.02,237.0,-0.15,295.0,2
153,1628983,Shai Gilgeous-Alexander,-0.29,316.0,-0.35,365.0,0.06,209.0,2
154,1628984,Devonte Graham,-0.09,257.0,-0.92,438.0,0.83,45.0,2
155,1628988,Aaron Holiday,0.82,74.0,0.43,103.0,0.39,109.0,2
156,1628989,Kevin Huerter,-1.31,440.0,-0.53,386.0,-0.78,425.0,2
157,1628990,Chandler Hutchison,-0.63,376.0,0.15,177.0,-0.78,423.0,2
158,1628991,Jaren Jackson Jr.,-1.22,435.0,-1.1,450.0,-0.12,280.0,2
159,1628993,Alize Johnson,0.05,199.0,-0.09,292.0,0.15,171.0,2
160,1628995,Kevin Knox,-1.78,465.0,-0.72,416.0,-1.06,452.0,2
161,1629001,DeAnthony Melton,1.57,23.0,0.48,92.0,1.09,21.0,2
162,1629002,Chimezie Metu,0.08,190.0,0.12,192.0,-0.05,251.0,2
163,1629003,Shake Milton,-0.19,296.0,0.18,165.0,-0.37,353.0,2
164,1629004,Svi Mykhailiuk,0.39,135.0,0.03,230.0,0.36,118.0,2
165,1629006,Josh Okogie,0.28,155.0,0.41,106.0,-0.13,284.0,2
166,1629010,Jerome Robinson,0.58,100.0,0.26,137.0,0.32,127.0,2
167,1629011,Mitchell Robinson,-0.34,321.0,-0.43,376.0,0.1,188.0,2
168,1629012,Collin Sexton,-1.5,451.0,-1.52,469.0,0.02,221.0,2
169,1629013,Landry Shamet,-0.76,395.0,-0.41,372.0,-0.35,349.0,2
170,1629014,Anfernee Simons,-2.3,472.0,-1.45,466.0,-0.85,436.0,2
171,1629016,Omari Spellman,-1.09,421.0,-0.51,384.0,-0.58,394.0,2
172,1629017,Khyri Thomas,-0.07,245.0,0.06,218.0,-0.13,283.0,2
173,1629018,Gary Trent Jr.,-0.08,253.0,-0.25,338.0,0.17,165.0,2
174,1629019,Allonzo Trier,-0.82,399.0,-0.34,360.0,-0.48,372.0,2
175,1629020,Jarred Vanderbilt,-0.02,226.0,-0.09,288.0,0.06,205.0,2
176,1629021,Moritz Wagner,0.04,207.0,-0.09,291.0,0.12,180.0,2
177,1629022,Lonnie Walker IV,0.8,75.0,0.82,40.0,-0.02,240.0,2
178,1629026,Kenrich Williams,0.15,170.0,0.13,189.0,0.02,219.0,2
179,1629027,Trae Young,-0.9,410.0,-1.44,465.0,0.53,82.0,2
180,1629028,Deandre Ayton,0.33,140.0,0.47,95.0,-0.14,292.0,2
181,1629029,Luka Doncic,1.4,31.0,-0.15,310.0,1.55,8.0,2
182,1629033,Theo Pinson,-0.54,360.0,0.48,91.0,-1.03,450.0,2
183,1629057,Robert Williams III,-0.26,306.0,-0.69,410.0,0.43,97.0,2
184,1629058,Dzanan Musa,-0.93,412.0,-0.06,269.0,-0.87,438.0,2
185,1629059,Elie Okobo,0.4,133.0,-0.31,354.0,0.71,56.0,2
186,1629066,Rodions Kurucs,-0.1,263.0,0.71,58.0,-0.81,429.0,2
187,1629067,Isaac Bonga,-0.09,256.0,0.14,180.0,-0.23,319.0,2
188,1629109,Gary Clark,-0.55,364.0,-0.58,395.0,0.03,216.0,2
189,1629117,Wenyen Gabriel,-0.23,302.0,-0.07,281.0,-0.16,298.0,2
190,1629126,Deonte Burton,-0.27,308.0,-0.01,256.0,-0.25,325.0,2
191,1629130,Duncan Robinson,1.22,42.0,0.37,114.0,0.86,40.0,2
192,1629133,Daryl Macon,-0.03,234.0,0.17,166.0,-0.2,310.0,2
193,1629139,Yuta Watanabe,0.11,178.0,0.06,217.0,0.05,213.0,2
194,1629140,Johnathan Williams,-0.45,346.0,-0.24,334.0,-0.21,314.0,2
195,1629151,Ryan Broekhoff,-0.09,259.0,0.01,239.0,-0.1,274.0,2
196,1629164,Brandon Goodwin,-0.27,309.0,0.2,155.0,-0.47,369.0,2
197,1629168,BJ Johnson,-0.12,272.0,-0.01,251.0,-0.12,278.0,2
198,1629185,Chris Chiozza,1.08,50.0,1.25,13.0,-0.17,301.0,2
199,1629234,Drew Eubanks,-0.52,358.0,-0.35,363.0,-0.18,304.0,2
200,1713,Vince Carter,-0.32,317.0,0.21,153.0,-0.53,378.0,2
201,200746,LaMarcus Aldridge,-0.92,411.0,-0.37,369.0,-0.55,384.0,2
202,200752,Rudy Gay,0.66,92.0,0.87,37.0,-0.21,312.0,2
203,200755,JJ Redick,-0.4,335.0,-1.09,449.0,0.69,63.0,2
204,200757,Thabo Sefolosha,-0.64,378.0,-0.52,385.0,-0.11,276.0,2
205,200765,Rajon Rondo,0.22,160.0,0.16,170.0,0.06,207.0,2
206,200768,Kyle Lowry,0.32,141.0,0.48,93.0,-0.16,299.0,2
207,200782,PJ Tucker,0.85,71.0,0.01,240.0,0.84,43.0,2
208,200794,Paul Millsap,2.44,6.0,1.55,6.0,0.9,37.0,2
209,200826,J.J. Barea,0.41,127.0,0.19,158.0,0.22,155.0,2
210,201143,Al Horford,1.24,41.0,0.98,26.0,0.26,144.0,2
211,201144,Mike Conley,-0.47,348.0,0.1,200.0,-0.56,388.0,2
212,201145,Jeff Green,-1.68,459.0,-0.58,396.0,-1.1,454.0,2
213,201152,Thaddeus Young,0.1,179.0,1.34,8.0,-1.24,461.0,2
214,201158,Marco Belinelli,-0.06,242.0,-0.31,353.0,0.25,150.0,2
215,201162,Jared Dudley,-0.55,362.0,0.33,122.0,-0.88,439.0,2
216,201163,Wilson Chandler,-0.57,368.0,0.24,144.0,-0.81,430.0,2
217,201188,Marc Gasol,2.11,12.0,1.66,4.0,0.44,95.0,2
218,201229,Anthony Tolliver,-1.26,437.0,-0.79,425.0,-0.46,367.0,2
219,201565,Derrick Rose,-0.1,264.0,-1.33,461.0,1.22,16.0,2
220,201566,Russell Westbrook,-0.13,277.0,0.53,85.0,-0.67,405.0,2
221,201567,Kevin Love,-1.53,454.0,-0.99,442.0,-0.55,381.0,2
222,201568,Danilo Gallinari,-0.06,240.0,-1.14,454.0,1.08,23.0,2
223,201569,Eric Gordon,-1.12,427.0,-0.99,443.0,-0.13,288.0,2
224,201571,D.J. Augustin,0.62,96.0,0.91,35.0,-0.29,337.0,2
225,201572,Brook Lopez,1.57,24.0,0.96,30.0,0.61,72.0,2
226,201577,Robin Lopez,0.15,169.0,0.05,221.0,0.1,189.0,2
227,201580,JaVale McGee,0.62,98.0,0.34,121.0,0.28,141.0,2
228,201583,Ryan Anderson,0.14,171.0,0.03,229.0,0.11,185.0,2
229,201584,Courtney Lee,0.09,184.0,-0.28,345.0,0.37,116.0,2
230,201586,Serge Ibaka,-0.9,409.0,-0.34,361.0,-0.56,387.0,2
231,201587,Nicolas Batum,-0.08,252.0,-0.82,429.0,0.74,54.0,2
232,201588,George Hill,0.97,58.0,0.32,124.0,0.65,66.0,2
233,201599,DeAndre Jordan,-0.77,397.0,0.63,68.0,-1.41,471.0,2
234,201609,Goran Dragic,-0.17,291.0,-1.02,445.0,0.85,41.0,2
235,201933,Blake Griffin,-0.33,319.0,-0.75,422.0,0.42,98.0,2
236,201935,James Harden,2.55,4.0,0.2,154.0,2.36,1.0,2
237,201937,Ricky Rubio,1.09,49.0,0.46,97.0,0.63,68.0,2
238,201939,Stephen Curry,-0.34,322.0,-0.46,379.0,0.13,178.0,2
239,201942,DeMar DeRozan,-1.06,418.0,-1.15,455.0,0.08,198.0,2
240,201949,James Johnson,0.31,145.0,0.19,160.0,0.13,177.0,2
241,201950,Jrue Holiday,0.15,168.0,-0.22,328.0,0.38,115.0,2
242,201952,Jeff Teague,-0.11,265.0,-0.73,420.0,0.63,69.0,2
243,201959,Taj Gibson,-1.73,462.0,-0.83,430.0,-0.89,440.0,2
244,201960,DeMarre Carroll,0.04,208.0,0.02,236.0,0.02,220.0,2
245,201961,Wayne Ellington,0.07,194.0,0.38,111.0,-0.3,340.0,2
246,201976,Patrick Beverley,1.86,16.0,1.39,7.0,0.47,91.0,2
247,201980,Danny Green,1.01,57.0,0.29,127.0,0.71,57.0,2
248,201988,Patty Mills,0.9,63.0,0.11,196.0,0.79,49.0,2
249,202066,Garrett Temple,-0.37,328.0,0.13,186.0,-0.5,375.0,2
250,202083,Wesley Matthews,2.18,11.0,1.28,12.0,0.9,36.0,2
251,202323,Evan Turner,-0.45,345.0,0.5,89.0,-0.95,446.0,2
252,202324,Derrick Favors,-0.03,235.0,-0.09,293.0,0.06,208.0,2
253,202329,Al-Farouq Aminu,-0.83,401.0,0.56,82.0,-1.38,470.0,2
254,202330,Gordon Hayward,0.92,62.0,0.23,149.0,0.69,64.0,2
255,202331,Paul George,0.94,60.0,0.23,146.0,0.71,58.0,2
256,202334,Ed Davis,-0.7,386.0,-0.02,259.0,-0.67,408.0,2
257,202335,Patrick Patterson,0.58,101.0,0.58,77.0,0.01,228.0,2
258,202339,Eric Bledsoe,1.71,21.0,1.01,21.0,0.7,59.0,2
259,202340,Avery Bradley,0.13,175.0,0.4,109.0,-0.26,328.0,2
260,202355,Hassan Whiteside,0.04,206.0,-0.28,342.0,0.32,129.0,2
261,202357,Nemanja Bjelica,-0.57,367.0,-0.77,423.0,0.2,160.0,2
262,202397,Ish Smith,-0.97,414.0,-1.12,452.0,0.15,170.0,2
263,202681,Kyrie Irving,-0.42,338.0,-0.72,417.0,0.3,136.0,2
264,202683,Enes Kanter,1.53,27.0,0.51,88.0,1.01,27.0,2
265,202684,Tristan Thompson,-0.74,392.0,-0.13,302.0,-0.61,397.0,2
266,202685,Jonas Valanciunas,0.17,166.0,0.6,71.0,-0.43,366.0,2
267,202687,Bismack Biyombo,-0.71,387.0,-0.12,298.0,-0.6,396.0,2
268,202688,Brandon Knight,-0.35,324.0,-0.24,337.0,-0.11,275.0,2
269,202689,Kemba Walker,1.86,17.0,-0.32,356.0,2.18,3.0,2
270,202692,Alec Burks,-1.84,466.0,-0.9,434.0,-0.94,444.0,2
271,202693,Markieff Morris,-1.9,469.0,-0.61,404.0,-1.29,464.0,2
272,202694,Marcus Morris,-0.66,380.0,-0.88,433.0,0.22,156.0,2
273,202695,Kawhi Leonard,3.04,3.0,1.87,2.0,1.18,17.0,2
274,202696,Nikola Vucevic,0.96,59.0,0.58,76.0,0.38,113.0,2
275,202697,Iman Shumpert,-0.98,416.0,-0.32,357.0,-0.66,403.0,2
276,202699,Tobias Harris,1.01,56.0,0.71,56.0,0.3,135.0,2
277,202704,Reggie Jackson,-0.08,249.0,0.23,148.0,-0.31,341.0,2
278,202709,Cory Joseph,-0.43,343.0,-0.35,364.0,-0.08,267.0,2
279,202710,Jimmy Butler,2.31,8.0,1.3,11.0,1.01,29.0,2
280,202711,Bojan Bogdanovic,1.91,15.0,0.46,98.0,1.46,10.0,2
281,202718,Chandler Parsons,-0.75,394.0,-0.37,370.0,-0.38,361.0,2
282,202722,Davis Bertans,1.12,47.0,-0.55,388.0,1.66,4.0,2
283,202734,ETwaun Moore,0.28,152.0,0.24,142.0,0.04,215.0,2
284,202738,Isaiah Thomas,-0.73,391.0,-1.29,459.0,0.56,78.0,2
285,202954,Brad Wanamaker,0.49,113.0,1.15,18.0,-0.66,404.0,2
286,203076,Anthony Davis,1.25,40.0,0.84,39.0,0.41,104.0,2
287,203077,Michael Kidd-Gilchrist,0.55,107.0,0.47,94.0,0.07,201.0,2
288,203078,Bradley Beal,-1.37,444.0,-2.51,473.0,1.14,19.0,2
289,203081,Damian Lillard,0.88,65.0,0.05,226.0,0.84,42.0,2
290,203082,Terrence Ross,-0.73,389.0,-0.15,308.0,-0.58,393.0,2
291,203083,Andre Drummond,-0.29,314.0,-0.11,295.0,-0.18,305.0,2
292,203084,Harrison Barnes,0.45,123.0,0.16,171.0,0.29,138.0,2
293,203085,Austin Rivers,0.45,124.0,-0.69,411.0,1.14,20.0,2
294,203086,Meyers Leonard,0.57,103.0,0.75,53.0,-0.17,303.0,2
295,203087,Jeremy Lamb,0.44,125.0,-0.03,263.0,0.47,89.0,2
296,203089,John Henson,0.2,162.0,-0.13,301.0,0.32,126.0,2
297,203090,Maurice Harkless,-0.62,374.0,-0.07,275.0,-0.56,385.0,2
298,203095,Evan Fournier,0.22,161.0,-0.03,264.0,0.25,148.0,2
299,203107,Tomas Satoransky,0.06,197.0,0.21,151.0,-0.15,293.0,2
300,203109,Jae Crowder,-0.86,405.0,-0.91,437.0,0.05,212.0,2
301,203110,Draymond Green,-0.83,402.0,-0.03,265.0,-0.8,428.0,2
302,203114,Khris Middleton,2.0,14.0,1.24,14.0,0.76,51.0,2
303,203115,Will Barton,1.55,25.0,1.01,22.0,0.54,80.0,2
304,203118,Mike Scott,1.32,38.0,0.56,79.0,0.76,52.0,2
305,203124,Kyle OQuinn,-1.17,431.0,-0.94,439.0,-0.23,320.0,2
306,203145,Kent Bazemore,-0.36,327.0,0.35,119.0,-0.71,414.0,2
307,203200,Justin Holiday,0.25,157.0,0.16,168.0,0.09,194.0,2
308,203210,JaMychal Green,0.74,83.0,0.58,75.0,0.15,169.0,2
309,203382,Aron Baynes,-0.02,230.0,-0.81,428.0,0.79,48.0,2
310,203457,Nerlens Noel,-0.58,369.0,-0.23,330.0,-0.35,350.0,2
311,203458,Alex Len,-1.09,423.0,-0.62,406.0,-0.47,370.0,2
312,203459,Allen Crabbe,-1.41,446.0,-0.7,415.0,-0.71,412.0,2
313,203463,Ben McLemore,2.03,13.0,-0.18,318.0,2.21,2.0,2
314,203468,CJ McCollum,0.77,79.0,-0.26,339.0,1.03,25.0,2
315,203469,Cody Zeller,-1.88,468.0,-1.39,463.0,-0.49,373.0,2
316,203471,Dennis Schroder,1.36,34.0,1.19,17.0,0.17,167.0,2
317,203473,Dewayne Dedmon,-0.51,355.0,0.14,182.0,-0.65,402.0,2
318,203476,Gorgui Dieng,-0.82,400.0,0.76,51.0,-1.58,472.0,2
319,203482,Kelly Olynyk,-0.36,326.0,-0.2,321.0,-0.16,300.0,2
320,203484,Kentavious Caldwell-Pope,0.69,90.0,-0.21,325.0,0.9,35.0,2
321,203486,Mason Plumlee,-0.1,261.0,0.37,115.0,-0.46,368.0,2
322,203487,Michael Carter-Williams,0.08,189.0,-0.18,317.0,0.26,145.0,2
323,203488,Mike Muscala,0.12,176.0,0.66,64.0,-0.53,379.0,2
324,203490,Otto Porter Jr.,-0.0,223.0,-0.3,351.0,0.3,134.0,2
325,203496,Robert Covington,-0.41,336.0,-0.7,414.0,0.29,137.0,2
326,203497,Rudy Gobert,1.33,36.0,0.97,28.0,0.36,120.0,2
327,203500,Steven Adams,0.57,104.0,0.03,234.0,0.54,79.0,2
328,203501,Tim Hardaway Jr.,1.22,43.0,0.06,216.0,1.16,18.0,2
329,203503,Tony Snell,-1.75,463.0,-1.07,448.0,-0.68,409.0,2
