,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,AdjustedPossessions
25,1626178,Rondae Hollis-Jefferson,0.32,142.0,0.21,161.0,0.11,184.0,1
26,1626179,Terry Rozier,-2.13,471.0,-1.02,448.0,-1.11,457.0,1
27,1626181,Norman Powell,-0.0,221.0,0.54,83.0,-0.54,390.0,1
28,1626188,Quinn Cook,0.9,64.0,0.44,96.0,0.46,93.0,1
29,1626192,Pat Connaughton,0.79,76.0,-0.06,275.0,0.85,44.0,1
30,1626195,Willy Hernangomez,-0.56,370.0,-0.24,333.0,-0.32,348.0,1
31,1626196,Josh Richardson,0.55,110.0,0.5,86.0,0.05,205.0,1
32,1626203,Treveon Graham,-1.12,424.0,-0.14,308.0,-0.98,450.0,1
33,1626204,Larry Nance Jr.,-0.67,386.0,-0.6,404.0,-0.07,255.0,1
34,1626209,Mario Hezonja,-0.49,357.0,0.24,149.0,-0.73,417.0,1
35,1626220,Royce ONeale,1.56,23.0,0.79,41.0,0.77,51.0,1
36,1626224,Cedi Osman,0.12,169.0,0.29,134.0,-0.17,298.0,1
37,1626246,Boban Marjanovic,1.09,46.0,0.11,200.0,0.98,32.0,1
38,1626259,Malcolm Miller,0.64,96.0,0.21,157.0,0.43,100.0,1
39,1627732,Ben Simmons,0.77,81.0,0.13,181.0,0.64,64.0,1
40,1627733,Dragan Bender,0.38,131.0,0.12,184.0,0.26,143.0,1
41,1627734,Domantas Sabonis,1.72,20.0,1.23,13.0,0.49,85.0,1
42,1627736,Malik Beasley,0.26,149.0,-0.09,291.0,0.35,120.0,1
43,1627737,Marquese Chriss,-1.0,417.0,-0.77,420.0,-0.24,324.0,1
44,1627739,Kris Dunn,0.51,119.0,1.54,7.0,-1.03,453.0,1
45,1627740,Henry Ellenson,0.2,159.0,0.28,139.0,-0.08,259.0,1
46,1627741,Buddy Hield,-0.53,365.0,-0.73,419.0,0.2,159.0,1
47,1627742,Brandon Ingram,-0.56,372.0,-0.79,425.0,0.23,152.0,1
48,1627745,Damian Jones,-1.52,453.0,-1.15,453.0,-0.37,358.0,1
49,1627746,Skal Labissiere,0.77,82.0,0.2,162.0,0.57,79.0,1
50,1627747,Caris LeVert,0.11,173.0,-0.11,297.0,0.22,155.0,1
51,1627748,Thon Maker,-1.09,421.0,-1.01,446.0,-0.08,257.0,1
52,1627749,Dejounte Murray,-0.3,319.0,-0.6,402.0,0.3,133.0,1
53,1627750,Jamal Murray,0.87,69.0,0.44,97.0,0.43,101.0,1
54,1627751,Jakob Poeltl,1.38,31.0,-0.01,255.0,1.39,13.0,1
55,1627752,Taurean Prince,0.68,92.0,0.1,203.0,0.57,78.0,1
56,1627756,Denzel Valentine,0.33,139.0,0.84,35.0,-0.51,384.0,1
57,1627759,Jaylen Brown,0.18,163.0,-0.43,372.0,0.61,71.0,1
58,1627761,DeAndre Bembry,-2.03,469.0,-0.53,389.0,-1.5,471.0,1
59,1627763,Malcolm Brogdon,0.45,125.0,0.11,195.0,0.34,122.0,1
60,1627767,Cheick Diallo,-0.07,252.0,-0.32,348.0,0.25,145.0,1
61,1627774,Jake Layman,0.36,133.0,0.77,44.0,-0.41,368.0,1
62,1627775,Patrick McCaw,-0.94,414.0,0.0,243.0,-0.94,445.0,1
63,1627777,Georges Niang,-1.97,468.0,-0.81,427.0,-1.16,461.0,1
64,1627780,Gary Payton II,0.02,207.0,0.06,222.0,-0.04,235.0,1
65,1627783,Pascal Siakam,2.13,11.0,1.06,23.0,1.07,23.0,1
66,1627788,Furkan Korkmaz,0.92,61.0,0.7,57.0,0.22,153.0,1
67,1627789,Timothe Luwawu-Cabarrot,-0.33,328.0,0.58,76.0,-0.91,439.0,1
68,1627790,Ante Zizic,-0.07,254.0,-0.52,385.0,0.44,95.0,1
69,1627812,Yogi Ferrell,-0.42,344.0,0.12,188.0,-0.53,387.0,1
70,1627814,Damion Lee,0.65,93.0,0.49,89.0,0.16,170.0,1
71,1627820,Tyrone Wallace,-0.24,308.0,0.21,160.0,-0.45,374.0,1
72,1627823,Juancho Hernangomez,0.53,113.0,0.65,68.0,-0.11,279.0,1
73,1627826,Ivica Zubac,0.57,108.0,0.77,45.0,-0.2,305.0,1
74,1627827,Dorian Finney-Smith,1.5,26.0,-0.16,315.0,1.66,7.0,1
75,1627832,Fred VanVleet,0.61,98.0,0.69,58.0,-0.08,260.0,1
76,1627846,Abdel Nader,-0.59,376.0,0.19,165.0,-0.78,423.0,1
77,1627853,Ryan Arcidiacono,0.05,192.0,0.6,72.0,-0.55,393.0,1
78,1627854,Bryn Forbes,-1.2,433.0,-0.83,431.0,-0.36,356.0,1
79,1627863,Danuel House Jr.,0.86,70.0,0.11,194.0,0.75,54.0,1
80,1627884,Derrick Jones Jr.,-0.07,255.0,-0.51,383.0,0.44,98.0,1
81,1627885,Shaquille Harrison,0.99,55.0,0.97,25.0,0.02,216.0,1
82,1627936,Alex Caruso,2.0,13.0,1.59,6.0,0.41,106.0,1
83,1627982,Josh Gray,-0.09,263.0,0.12,185.0,-0.22,313.0,1
84,1628021,David Nwaba,0.78,79.0,1.09,21.0,-0.31,344.0,1
85,1628035,Alfonzo McKinnie,-0.26,309.0,-0.85,433.0,0.6,74.0,1
86,1628365,Markelle Fultz,-0.12,271.0,0.02,237.0,-0.14,285.0,1
87,1628366,Lonzo Ball,-0.32,325.0,0.05,225.0,-0.37,359.0,1
88,1628368,DeAaron Fox,-0.66,384.0,-0.91,437.0,0.25,146.0,1
89,1628369,Jayson Tatum,3.06,2.0,1.64,3.0,1.42,12.0,1
90,1628370,Malik Monk,-0.59,373.0,0.12,189.0,-0.71,414.0,1
91,1628371,Jonathan Isaac,0.9,65.0,0.93,28.0,-0.03,227.0,1
92,1628372,Dennis Smith Jr.,-1.68,460.0,-0.82,430.0,-0.86,434.0,1
93,1628373,Frank Ntilikina,-0.23,305.0,-0.12,305.0,-0.11,277.0,1
94,1628374,Lauri Markkanen,-0.91,407.0,0.11,193.0,-1.02,451.0,1
95,1628378,Donovan Mitchell,0.58,105.0,-0.42,368.0,0.99,30.0,1
96,1628379,Luke Kennard,-0.28,315.0,-0.57,397.0,0.29,136.0,1
97,1628380,Zach Collins,0.54,111.0,0.26,142.0,0.28,138.0,1
98,1628381,John Collins,-0.34,330.0,0.59,74.0,-0.93,443.0,1
99,1628382,Justin Jackson,0.21,158.0,-0.53,386.0,0.74,56.0,1
100,1628383,Justin Patton,-0.04,244.0,-0.07,278.0,0.02,213.0,1
101,1628384,OG Anunoby,1.44,28.0,0.79,42.0,0.65,60.0,1
102,1628385,Harry Giles III,-0.18,290.0,0.09,209.0,-0.27,331.0,1
103,1628386,Jarrett Allen,0.31,144.0,-0.06,274.0,0.37,115.0,1
104,1628388,TJ Leaf,-0.02,231.0,0.55,81.0,-0.57,396.0,1
105,1628389,Bam Adebayo,1.35,33.0,0.76,48.0,0.59,76.0,1
106,1628390,Terrance Ferguson,-0.65,383.0,-0.5,381.0,-0.16,293.0,1
107,1628391,D.J. Wilson,-0.59,374.0,-0.5,382.0,-0.09,265.0,1
108,1628392,Isaiah Hartenstein,0.23,152.0,-0.12,304.0,0.36,118.0,1
109,1628395,Jordan Bell,-0.01,227.0,-0.42,369.0,0.41,108.0,1
110,1628396,Tony Bradley,-0.28,314.0,-0.05,269.0,-0.23,321.0,1
111,1628398,Kyle Kuzma,0.97,58.0,0.57,77.0,0.4,109.0,1
112,1628400,Semi Ojeleye,-0.44,346.0,0.24,150.0,-0.68,409.0,1
113,1628401,Derrick White,-0.63,379.0,-0.06,271.0,-0.57,397.0,1
114,1628402,Frank Jackson,-1.16,427.0,-1.27,460.0,0.11,182.0,1
115,1628403,Caleb Swanigan,0.06,187.0,0.17,169.0,-0.11,278.0,1
116,1628404,Josh Hart,-0.13,281.0,0.22,154.0,-0.35,353.0,1
117,1628405,Johnathan Motley,-0.0,218.0,-0.06,272.0,0.06,200.0,1
118,1628407,Dwayne Bacon,-0.98,416.0,0.09,210.0,-1.07,455.0,1
119,1628410,Edmond Sumner,-0.65,382.0,-0.15,312.0,-0.5,382.0,1
120,1628411,Wes Iwundu,0.25,151.0,0.35,113.0,-0.1,274.0,1
121,1628412,Frank Mason,0.32,141.0,0.18,167.0,0.14,174.0,1
122,1628413,Jonah Bolden,-0.19,294.0,-0.13,306.0,-0.07,252.0,1
123,1628415,Dillon Brooks,-1.32,444.0,-0.54,391.0,-0.78,422.0,1
124,1628418,Thomas Bryant,-1.18,432.0,-1.01,447.0,-0.16,294.0,1
125,1628420,Monte Morris,-0.03,239.0,0.24,148.0,-0.27,333.0,1
126,1628422,Damyean Dotson,-0.16,287.0,-0.35,353.0,0.19,165.0,1
127,1628425,Sterling Brown,0.61,99.0,0.71,54.0,-0.1,276.0,1
128,1628436,Luke Kornet,-0.48,352.0,-0.26,336.0,-0.21,312.0,1
129,1628443,Kadeem Allen,-0.2,296.0,-0.11,298.0,-0.08,261.0,1
130,1628449,Chris Boucher,0.71,86.0,0.13,182.0,0.58,77.0,1
131,1628464,Daniel Theis,1.07,48.0,0.75,50.0,0.32,129.0,1
132,1628467,Maxi Kleber,1.16,41.0,0.78,43.0,0.38,114.0,1
133,1628470,Torrey Craig,-0.31,322.0,-0.11,296.0,-0.21,310.0,1
134,1628476,Derrick Walton Jr.,0.23,154.0,0.15,173.0,0.08,192.0,1
135,1628513,Naz Mitrou-Long,0.35,137.0,0.34,117.0,0.01,220.0,1
136,1628518,Amile Jefferson,0.04,199.0,0.07,218.0,-0.03,228.0,1
137,1628960,Grayson Allen,-0.06,248.0,0.47,92.0,-0.53,388.0,1
138,1628961,Kostas Antetokounmpo,0.05,190.0,0.03,234.0,0.03,212.0,1
139,1628963,Marvin Bagley III,-0.81,398.0,-0.31,346.0,-0.5,381.0,1
140,1628964,Mo Bamba,0.79,78.0,0.67,61.0,0.11,181.0,1
141,1628966,Keita Bates-Diop,-1.55,456.0,-0.34,352.0,-1.2,462.0,1
142,1628969,Mikal Bridges,0.83,72.0,0.9,32.0,-0.07,251.0,1
143,1628970,Miles Bridges,-3.38,473.0,-1.91,471.0,-1.47,469.0,1
144,1628971,Bruce Brown,0.02,208.0,0.25,144.0,-0.23,322.0,1
145,1628972,Troy Brown Jr.,0.09,178.0,-0.12,300.0,0.21,158.0,1
146,1628973,Jalen Brunson,1.39,30.0,0.69,59.0,0.7,58.0,1
147,1628975,Jevon Carter,0.69,89.0,0.76,47.0,-0.07,253.0,1
148,1628976,Wendell Carter Jr.,0.46,124.0,0.74,51.0,-0.28,335.0,1
149,1628977,Hamidou Diallo,0.32,143.0,0.72,53.0,-0.4,366.0,1
150,1628978,Donte DiVincenzo,3.54,1.0,2.35,1.0,1.19,18.0,1
151,1628980,Jacob Evans,-0.2,298.0,-0.11,299.0,-0.09,264.0,1
152,1628982,Melvin Frazier Jr.,-0.13,276.0,0.02,236.0,-0.15,289.0,1
153,1628983,Shai Gilgeous-Alexander,-0.1,268.0,-0.39,364.0,0.29,135.0,1
154,1628984,Devonte Graham,-0.08,259.0,-0.98,443.0,0.9,35.0,1
155,1628988,Aaron Holiday,0.68,91.0,0.33,122.0,0.36,119.0,1
156,1628989,Kevin Huerter,-1.46,449.0,-0.55,395.0,-0.91,440.0,1
157,1628990,Chandler Hutchison,-0.45,348.0,0.3,130.0,-0.75,421.0,1
158,1628991,Jaren Jackson Jr.,-1.24,438.0,-1.19,456.0,-0.05,246.0,1
159,1628993,Alize Johnson,0.05,193.0,-0.1,294.0,0.15,172.0,1
160,1628995,Kevin Knox,-1.51,452.0,-0.78,423.0,-0.73,415.0,1
161,1629001,DeAnthony Melton,1.71,21.0,0.55,82.0,1.16,21.0,1
162,1629002,Chimezie Metu,0.07,185.0,0.12,191.0,-0.05,243.0,1
163,1629003,Shake Milton,-0.31,323.0,0.09,211.0,-0.4,367.0,1
164,1629004,Svi Mykhailiuk,0.49,121.0,-0.0,245.0,0.49,87.0,1
165,1629006,Josh Okogie,0.12,170.0,0.43,101.0,-0.31,343.0,1
166,1629010,Jerome Robinson,0.52,116.0,0.35,112.0,0.17,168.0,1
167,1629011,Mitchell Robinson,-0.31,321.0,-0.39,363.0,0.08,191.0,1
168,1629012,Collin Sexton,-1.41,448.0,-1.38,464.0,-0.04,234.0,1
169,1629013,Landry Shamet,-0.64,380.0,-0.36,358.0,-0.28,336.0,1
170,1629014,Anfernee Simons,-1.78,465.0,-1.39,465.0,-0.39,362.0,1
171,1629016,Omari Spellman,-0.59,375.0,-0.31,345.0,-0.28,337.0,1
172,1629017,Khyri Thomas,-0.07,250.0,0.06,223.0,-0.13,282.0,1
173,1629018,Gary Trent Jr.,0.15,167.0,-0.18,323.0,0.32,128.0,1
174,1629019,Allonzo Trier,-0.95,415.0,-0.4,366.0,-0.54,391.0,1
175,1629020,Jarred Vanderbilt,-0.02,234.0,-0.09,289.0,0.06,198.0,1
176,1629021,Moritz Wagner,0.36,135.0,0.14,179.0,0.22,154.0,1
177,1629022,Lonnie Walker IV,0.84,71.0,0.8,40.0,0.04,206.0,1
178,1629026,Kenrich Williams,0.05,191.0,0.22,155.0,-0.17,297.0,1
179,1629027,Trae Young,-1.25,439.0,-1.45,468.0,0.2,161.0,1
180,1629028,Deandre Ayton,0.26,150.0,0.4,105.0,-0.15,286.0,1
181,1629029,Luka Doncic,1.38,32.0,-0.39,361.0,1.77,5.0,1
182,1629033,Theo Pinson,-0.3,320.0,0.65,66.0,-0.95,446.0,1
183,1629057,Robert Williams III,0.08,180.0,-0.39,362.0,0.47,91.0,1
184,1629058,Dzanan Musa,-0.93,411.0,-0.06,270.0,-0.87,436.0,1
185,1629059,Elie Okobo,0.3,145.0,-0.35,354.0,0.65,63.0,1
186,1629066,Rodions Kurucs,-0.4,340.0,0.57,78.0,-0.97,449.0,1
187,1629067,Isaac Bonga,-0.43,345.0,-0.12,301.0,-0.32,347.0,1
188,1629109,Gary Clark,-0.4,339.0,-0.45,374.0,0.05,201.0,1
189,1629117,Wenyen Gabriel,-0.2,299.0,-0.0,244.0,-0.2,307.0,1
190,1629126,Deonte Burton,-0.2,297.0,0.06,220.0,-0.26,329.0,1
191,1629130,Duncan Robinson,1.28,35.0,0.27,140.0,1.01,29.0,1
192,1629133,Daryl Macon,-0.03,236.0,0.17,170.0,-0.2,306.0,1
193,1629139,Yuta Watanabe,0.17,164.0,0.12,186.0,0.05,204.0,1
194,1629140,Johnathan Williams,-0.38,335.0,-0.12,303.0,-0.25,327.0,1
195,1629151,Ryan Broekhoff,-0.04,240.0,-0.0,246.0,-0.03,233.0,1
196,1629164,Brandon Goodwin,-0.21,302.0,0.26,143.0,-0.46,376.0,1
197,1629168,BJ Johnson,-0.12,272.0,-0.01,250.0,-0.12,280.0,1
198,1629185,Chris Chiozza,1.03,51.0,1.17,17.0,-0.15,287.0,1
199,1629234,Drew Eubanks,-0.53,366.0,-0.35,356.0,-0.18,302.0,1
200,1713,Vince Carter,-0.19,291.0,0.21,158.0,-0.4,365.0,1
201,200746,LaMarcus Aldridge,-0.9,405.0,-0.6,401.0,-0.3,341.0,1
202,200752,Rudy Gay,0.52,115.0,0.83,36.0,-0.3,342.0,1
203,200755,JJ Redick,-0.48,353.0,-1.28,461.0,0.8,47.0,1
204,200757,Thabo Sefolosha,-0.56,369.0,-0.4,365.0,-0.16,292.0,1
205,200765,Rajon Rondo,0.15,165.0,0.07,213.0,0.08,195.0,1
206,200768,Kyle Lowry,0.44,127.0,0.47,93.0,-0.03,230.0,1
207,200782,PJ Tucker,0.4,129.0,-0.02,259.0,0.42,103.0,1
208,200794,Paul Millsap,1.91,15.0,1.29,11.0,0.62,70.0,1
209,200826,J.J. Barea,0.39,130.0,0.11,196.0,0.28,137.0,1
210,201143,Al Horford,0.91,63.0,0.94,26.0,-0.03,229.0,1
211,201144,Mike Conley,-0.33,326.0,0.01,238.0,-0.34,352.0,1
212,201145,Jeff Green,-1.9,467.0,-0.53,387.0,-1.37,467.0,1
213,201152,Thaddeus Young,-0.07,253.0,1.19,15.0,-1.26,465.0,1
214,201158,Marco Belinelli,0.52,118.0,-0.13,307.0,0.65,61.0,1
215,201162,Jared Dudley,-0.53,364.0,0.33,119.0,-0.86,433.0,1
216,201163,Wilson Chandler,-0.93,410.0,-0.07,281.0,-0.86,432.0,1
217,201188,Marc Gasol,2.2,10.0,1.6,5.0,0.6,73.0,1
218,201229,Anthony Tolliver,-1.34,446.0,-0.88,436.0,-0.46,377.0,1
219,201565,Derrick Rose,0.08,184.0,-1.15,454.0,1.23,16.0,1
220,201566,Russell Westbrook,0.05,194.0,0.6,73.0,-0.55,392.0,1
221,201567,Kevin Love,-1.69,461.0,-1.04,449.0,-0.65,406.0,1
222,201568,Danilo Gallinari,0.01,215.0,-1.22,458.0,1.23,15.0,1
223,201569,Eric Gordon,-1.32,443.0,-0.96,441.0,-0.36,355.0,1
224,201571,D.J. Augustin,0.53,114.0,0.91,30.0,-0.39,361.0,1
225,201572,Brook Lopez,1.44,27.0,0.81,39.0,0.63,65.0,1
226,201577,Robin Lopez,-0.01,223.0,-0.03,263.0,0.02,214.0,1
227,201580,JaVale McGee,0.72,85.0,0.29,133.0,0.43,102.0,1
228,201583,Ryan Anderson,0.15,166.0,0.03,232.0,0.12,180.0,1
229,201584,Courtney Lee,0.04,197.0,-0.27,339.0,0.31,130.0,1
230,201586,Serge Ibaka,-0.88,402.0,-0.19,326.0,-0.69,413.0,1
231,201587,Nicolas Batum,-0.2,295.0,-0.81,429.0,0.62,69.0,1
232,201588,George Hill,1.02,53.0,0.15,174.0,0.87,39.0,1
233,201599,DeAndre Jordan,-0.89,404.0,0.49,88.0,-1.38,468.0,1
234,201609,Goran Dragic,-0.08,260.0,-0.64,409.0,0.56,80.0,1
235,201933,Blake Griffin,-0.07,256.0,-0.49,380.0,0.41,104.0,1
236,201935,James Harden,2.23,8.0,0.3,131.0,1.93,2.0,1
237,201937,Ricky Rubio,0.9,66.0,0.44,98.0,0.46,92.0,1
238,201939,Stephen Curry,-0.52,358.0,-0.59,400.0,0.08,194.0,1
239,201942,DeMar DeRozan,-0.93,413.0,-1.13,452.0,0.2,163.0,1
240,201949,James Johnson,0.19,161.0,0.11,197.0,0.08,190.0,1
241,201950,Jrue Holiday,-0.29,316.0,-0.46,375.0,0.17,167.0,1
242,201952,Jeff Teague,-0.26,310.0,-0.78,424.0,0.52,83.0,1
243,201959,Taj Gibson,-1.49,451.0,-0.68,413.0,-0.81,425.0,1
244,201960,DeMarre Carroll,0.1,176.0,0.03,230.0,0.07,197.0,1
245,201961,Wayne Ellington,-0.21,303.0,0.25,145.0,-0.46,375.0,1
246,201976,Patrick Beverley,1.76,19.0,1.33,10.0,0.43,99.0,1
247,201980,Danny Green,1.24,38.0,0.46,94.0,0.78,49.0,1
248,201988,Patty Mills,1.06,50.0,0.12,187.0,0.94,33.0,1
249,202066,Garrett Temple,-0.19,293.0,0.29,135.0,-0.48,380.0,1
250,202083,Wesley Matthews,1.96,14.0,1.07,22.0,0.89,37.0,1
251,202323,Evan Turner,-0.61,378.0,0.27,141.0,-0.87,435.0,1
252,202324,Derrick Favors,-0.06,249.0,-0.16,317.0,0.1,187.0,1
253,202329,Al-Farouq Aminu,-0.56,371.0,0.67,63.0,-1.22,463.0,1
254,202330,Gordon Hayward,0.75,84.0,0.11,202.0,0.65,62.0,1
255,202331,Paul George,1.17,40.0,0.31,127.0,0.85,43.0,1
256,202334,Ed Davis,-0.81,397.0,-0.01,251.0,-0.8,424.0,1
257,202335,Patrick Patterson,0.79,77.0,0.56,79.0,0.23,151.0,1
258,202339,Eric Bledsoe,1.26,37.0,0.7,56.0,0.55,81.0,1
259,202340,Avery Bradley,-0.02,229.0,0.42,102.0,-0.43,372.0,1
260,202355,Hassan Whiteside,0.04,198.0,-0.37,360.0,0.41,105.0,1
261,202357,Nemanja Bjelica,-0.52,359.0,-0.61,405.0,0.09,188.0,1
262,202397,Ish Smith,-1.17,429.0,-1.13,451.0,-0.04,239.0,1
263,202681,Kyrie Irving,-0.32,324.0,-0.58,398.0,0.26,142.0,1
264,202683,Enes Kanter,1.09,47.0,0.33,121.0,0.76,53.0,1
265,202684,Tristan Thompson,-0.52,362.0,0.14,175.0,-0.67,407.0,1
266,202685,Jonas Valanciunas,-0.0,222.0,0.32,125.0,-0.33,349.0,1
267,202687,Bismack Biyombo,-0.48,354.0,0.03,231.0,-0.51,385.0,1
268,202688,Brandon Knight,-0.2,301.0,-0.2,328.0,-0.01,224.0,1
269,202689,Kemba Walker,1.59,22.0,-0.33,349.0,1.92,3.0,1
270,202692,Alec Burks,-1.31,441.0,-0.47,378.0,-0.84,429.0,1
271,202693,Markieff Morris,-1.64,459.0,-0.53,388.0,-1.11,456.0,1
272,202694,Marcus Morris,-0.67,388.0,-0.69,415.0,0.01,218.0,1
273,202695,Kawhi Leonard,2.81,3.0,1.78,2.0,1.03,27.0,1
274,202696,Nikola Vucevic,0.69,90.0,0.5,87.0,0.19,164.0,1
275,202697,Iman Shumpert,-0.69,389.0,-0.22,330.0,-0.48,379.0,1
276,202699,Tobias Harris,0.88,67.0,0.85,34.0,0.03,211.0,1
277,202704,Reggie Jackson,0.03,201.0,0.28,138.0,-0.24,326.0,1
278,202709,Cory Joseph,-0.34,329.0,-0.34,350.0,0.0,222.0,1
279,202710,Jimmy Butler,2.21,9.0,1.17,18.0,1.04,25.0,1
280,202711,Bojan Bogdanovic,1.87,17.0,0.33,120.0,1.53,9.0,1
281,202718,Chandler Parsons,-0.8,396.0,-0.37,359.0,-0.42,370.0,1
282,202722,Davis Bertans,1.13,44.0,-0.57,396.0,1.7,6.0,1
283,202734,ETwaun Moore,0.19,160.0,0.23,151.0,-0.04,237.0,1
284,202738,Isaiah Thomas,-0.71,390.0,-1.34,463.0,0.63,66.0,1
285,202954,Brad Wanamaker,0.54,112.0,1.22,14.0,-0.68,408.0,1
286,203076,Anthony Davis,1.02,52.0,0.64,69.0,0.38,112.0,1
287,203077,Michael Kidd-Gilchrist,0.58,103.0,0.43,100.0,0.15,173.0,1
288,203078,Bradley Beal,-1.71,462.0,-2.57,472.0,0.86,40.0,1
289,203081,Damian Lillard,0.82,74.0,-0.06,273.0,0.88,38.0,1
290,203082,Terrence Ross,-0.67,385.0,-0.08,283.0,-0.59,399.0,1
291,203083,Andre Drummond,-0.35,331.0,-0.24,334.0,-0.1,273.0,1
292,203084,Harrison Barnes,0.08,182.0,0.17,168.0,-0.09,270.0,1
293,203085,Austin Rivers,-0.01,225.0,-0.87,434.0,0.86,42.0,1
294,203086,Meyers Leonard,0.22,157.0,0.43,99.0,-0.22,318.0,1
295,203087,Jeremy Lamb,0.35,136.0,-0.09,290.0,0.44,96.0,1
296,203089,John Henson,0.09,179.0,-0.02,258.0,0.11,183.0,1
297,203090,Maurice Harkless,-0.72,392.0,-0.12,302.0,-0.6,401.0,1
298,203095,Evan Fournier,-0.08,261.0,-0.17,319.0,0.08,189.0,1
299,203107,Tomas Satoransky,-0.15,282.0,0.07,217.0,-0.22,316.0,1
300,203109,Jae Crowder,-1.01,418.0,-1.17,455.0,0.16,169.0,1
301,203110,Draymond Green,-1.13,425.0,-0.29,343.0,-0.84,430.0,1
302,203114,Khris Middleton,1.9,16.0,1.15,19.0,0.75,55.0,1
303,203115,Will Barton,1.26,36.0,0.94,27.0,0.32,127.0,1
304,203118,Mike Scott,1.55,24.0,0.76,46.0,0.79,48.0,1
305,203124,Kyle OQuinn,-1.07,420.0,-0.88,435.0,-0.19,304.0,1
306,203145,Kent Bazemore,-0.6,377.0,0.32,123.0,-0.92,441.0,1
307,203200,Justin Holiday,0.12,171.0,0.24,147.0,-0.12,281.0,1
308,203210,JaMychal Green,0.18,162.0,0.34,115.0,-0.16,291.0,1
309,203382,Aron Baynes,-0.04,243.0,-0.48,379.0,0.44,97.0,1
310,203457,Nerlens Noel,-0.52,360.0,-0.31,347.0,-0.21,311.0,1
311,203458,Alex Len,-1.47,450.0,-0.59,399.0,-0.89,437.0,1
312,203459,Allen Crabbe,-1.53,455.0,-0.79,426.0,-0.74,418.0,1
313,203463,Ben McLemore,2.3,6.0,-0.1,293.0,2.4,1.0,1
314,203468,CJ McCollum,1.0,54.0,-0.17,321.0,1.17,19.0,1
315,203469,Cody Zeller,-1.76,463.0,-1.25,459.0,-0.51,383.0,1
316,203471,Dennis Schroder,1.32,34.0,1.35,9.0,-0.03,232.0,1
317,203473,Dewayne Dedmon,-0.91,409.0,-0.08,287.0,-0.83,426.0,1
318,203476,Gorgui Dieng,-1.21,436.0,0.65,67.0,-1.86,473.0,1
319,203482,Kelly Olynyk,-0.01,226.0,0.06,221.0,-0.07,256.0,1
320,203484,Kentavious Caldwell-Pope,0.58,104.0,-0.35,355.0,0.92,34.0,1
321,203486,Mason Plumlee,0.28,147.0,0.71,55.0,-0.43,371.0,1
322,203487,Michael Carter-Williams,0.34,138.0,-0.06,276.0,0.4,110.0,1
323,203488,Mike Muscala,-0.03,238.0,0.67,64.0,-0.69,412.0,1
324,203490,Otto Porter Jr.,-0.02,232.0,-0.29,342.0,0.27,139.0,1
325,203496,Robert Covington,-0.27,311.0,-0.67,412.0,0.41,107.0,1
326,203497,Rudy Gobert,1.07,49.0,0.67,62.0,0.4,111.0,1
327,203500,Steven Adams,0.7,88.0,0.21,156.0,0.49,88.0,1
328,203501,Tim Hardaway Jr.,0.99,56.0,-0.07,280.0,1.06,24.0,1
