,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,AdjustedPossessions
35,1626220,Royce ONeale,2.03,13.0,1.06,23.0,0.97,31.0,7
36,1626224,Cedi Osman,-0.02,229.0,0.25,138.0,-0.27,330.0,7
37,1626246,Boban Marjanovic,0.8,72.0,0.15,173.0,0.65,61.0,7
38,1626259,Malcolm Miller,0.48,111.0,0.21,151.0,0.27,131.0,7
39,1627732,Ben Simmons,0.54,103.0,0.54,77.0,-0.01,236.0,7
40,1627733,Dragan Bender,0.16,181.0,-0.04,266.0,0.2,158.0,7
41,1627734,Domantas Sabonis,1.34,37.0,0.78,48.0,0.56,73.0,7
42,1627736,Malik Beasley,0.18,172.0,-0.01,247.0,0.19,159.0,7
43,1627737,Marquese Chriss,-1.01,423.0,-0.73,418.0,-0.28,335.0,7
44,1627739,Kris Dunn,0.25,156.0,1.13,19.0,-0.89,435.0,7
45,1627740,Henry Ellenson,0.22,163.0,0.23,145.0,-0.01,241.0,7
46,1627741,Buddy Hield,-0.15,278.0,-0.7,412.0,0.55,78.0,7
47,1627742,Brandon Ingram,-0.74,390.0,-1.11,457.0,0.37,108.0,7
48,1627745,Damian Jones,-1.73,462.0,-1.44,465.0,-0.29,336.0,7
49,1627746,Skal Labissiere,1.18,42.0,0.36,113.0,0.83,38.0,7
50,1627747,Caris LeVert,0.13,191.0,0.09,200.0,0.04,219.0,7
51,1627748,Thon Maker,-0.57,363.0,-0.78,426.0,0.21,154.0,7
52,1627749,Dejounte Murray,-0.48,343.0,-0.24,338.0,-0.24,322.0,7
53,1627750,Jamal Murray,0.89,65.0,0.51,80.0,0.38,107.0,7
54,1627751,Jakob Poeltl,1.04,53.0,0.25,137.0,0.79,42.0,7
55,1627752,Taurean Prince,1.33,38.0,0.62,63.0,0.72,50.0,7
56,1627756,Denzel Valentine,0.06,201.0,0.71,53.0,-0.65,408.0,7
57,1627759,Jaylen Brown,0.44,120.0,0.16,168.0,0.28,130.0,7
58,1627761,DeAndre Bembry,-1.21,437.0,-0.1,287.0,-1.1,456.0,7
59,1627763,Malcolm Brogdon,0.4,127.0,0.14,176.0,0.25,138.0,7
60,1627767,Cheick Diallo,0.41,124.0,0.03,225.0,0.38,106.0,7
61,1627774,Jake Layman,0.62,94.0,0.84,39.0,-0.22,310.0,7
62,1627775,Patrick McCaw,-1.51,455.0,-0.29,351.0,-1.21,462.0,7
63,1627777,Georges Niang,-1.53,456.0,-0.53,394.0,-1.0,450.0,7
64,1627780,Gary Payton II,-0.15,280.0,-0.19,322.0,0.04,221.0,7
65,1627783,Pascal Siakam,1.63,22.0,0.96,31.0,0.68,57.0,7
66,1627788,Furkan Korkmaz,0.25,155.0,0.12,183.0,0.13,184.0,7
67,1627789,Timothe Luwawu-Cabarrot,-0.35,323.0,0.61,65.0,-0.96,445.0,7
68,1627790,Ante Zizic,0.05,210.0,-0.47,385.0,0.52,84.0,7
69,1627812,Yogi Ferrell,-0.2,291.0,0.3,130.0,-0.51,390.0,7
70,1627814,Damion Lee,0.24,158.0,0.12,187.0,0.12,186.0,7
71,1627820,Tyrone Wallace,-0.0,222.0,0.32,123.0,-0.32,349.0,7
72,1627823,Juancho Hernangomez,0.72,80.0,0.62,62.0,0.1,194.0,7
73,1627826,Ivica Zubac,0.67,83.0,0.63,60.0,0.04,216.0,7
74,1627827,Dorian Finney-Smith,0.88,66.0,-0.65,405.0,1.53,7.0,7
75,1627832,Fred VanVleet,0.53,105.0,0.49,86.0,0.04,217.0,7
76,1627846,Abdel Nader,-0.59,368.0,0.02,232.0,-0.61,404.0,7
77,1627853,Ryan Arcidiacono,-0.15,281.0,0.37,110.0,-0.53,394.0,7
78,1627854,Bryn Forbes,-1.22,439.0,-1.19,460.0,-0.03,252.0,7
79,1627863,Danuel House Jr.,1.45,32.0,0.02,231.0,1.43,10.0,7
80,1627884,Derrick Jones Jr.,0.35,137.0,-0.4,372.0,0.75,43.0,7
81,1627885,Shaquille Harrison,0.56,99.0,0.5,84.0,0.06,205.0,7
82,1627936,Alex Caruso,2.44,5.0,1.85,2.0,0.59,70.0,7
83,1627982,Josh Gray,-0.12,261.0,0.12,189.0,-0.24,314.0,7
84,1628021,David Nwaba,0.75,77.0,0.78,47.0,-0.03,251.0,7
85,1628035,Alfonzo McKinnie,-0.07,247.0,-0.64,404.0,0.57,72.0,7
86,1628365,Markelle Fultz,-0.12,266.0,-0.14,308.0,0.01,227.0,7
87,1628366,Lonzo Ball,-1.3,442.0,-0.57,398.0,-0.73,416.0,7
88,1628368,DeAaron Fox,-0.61,371.0,-1.13,458.0,0.53,82.0,7
89,1628369,Jayson Tatum,2.68,2.0,1.38,8.0,1.3,16.0,7
90,1628370,Malik Monk,-0.72,386.0,0.08,203.0,-0.79,423.0,7
91,1628371,Jonathan Isaac,0.98,60.0,0.7,54.0,0.28,129.0,7
92,1628372,Dennis Smith Jr.,-1.64,460.0,-0.72,416.0,-0.92,438.0,7
93,1628373,Frank Ntilikina,-0.07,245.0,-0.17,318.0,0.1,196.0,7
94,1628374,Lauri Markkanen,-0.16,282.0,0.29,132.0,-0.45,379.0,7
95,1628378,Donovan Mitchell,0.66,89.0,-0.09,285.0,0.75,45.0,7
96,1628379,Luke Kennard,-0.56,358.0,-0.68,410.0,0.13,183.0,7
97,1628380,Zach Collins,0.34,142.0,0.21,153.0,0.13,179.0,7
98,1628381,John Collins,-0.21,294.0,0.7,55.0,-0.92,437.0,7
99,1628382,Justin Jackson,0.28,152.0,0.12,185.0,0.16,165.0,7
100,1628383,Justin Patton,-0.1,256.0,-0.12,297.0,0.01,228.0,7
101,1628384,OG Anunoby,1.34,36.0,0.88,37.0,0.47,90.0,7
102,1628385,Harry Giles III,-0.31,319.0,-0.09,283.0,-0.22,308.0,7
103,1628386,Jarrett Allen,1.03,54.0,0.57,70.0,0.46,91.0,7
104,1628388,TJ Leaf,0.55,100.0,0.58,66.0,-0.04,254.0,7
105,1628389,Bam Adebayo,1.11,47.0,0.41,102.0,0.69,53.0,7
106,1628390,Terrance Ferguson,-1.03,425.0,-0.73,417.0,-0.31,342.0,7
107,1628391,D.J. Wilson,-0.71,384.0,-0.46,382.0,-0.24,321.0,7
108,1628392,Isaiah Hartenstein,1.12,45.0,0.37,111.0,0.75,44.0,7
109,1628395,Jordan Bell,-0.12,262.0,-0.38,367.0,0.26,134.0,7
110,1628396,Tony Bradley,-0.61,370.0,-0.31,354.0,-0.29,338.0,7
111,1628398,Kyle Kuzma,1.28,40.0,0.85,38.0,0.43,99.0,7
112,1628400,Semi Ojeleye,-0.08,250.0,0.13,182.0,-0.21,305.0,7
113,1628401,Derrick White,-0.25,305.0,0.34,119.0,-0.59,402.0,7
114,1628402,Frank Jackson,-0.96,418.0,-1.3,464.0,0.34,115.0,7
115,1628403,Caleb Swanigan,-0.0,224.0,0.12,188.0,-0.12,285.0,7
116,1628404,Josh Hart,-0.47,341.0,0.23,144.0,-0.69,413.0,7
117,1628405,Johnathan Motley,-0.12,263.0,-0.05,268.0,-0.07,266.0,7
118,1628407,Dwayne Bacon,-1.34,446.0,-0.11,291.0,-1.23,463.0,7
119,1628410,Edmond Sumner,-0.67,381.0,-0.33,358.0,-0.34,354.0,7
120,1628411,Wes Iwundu,0.38,131.0,0.67,57.0,-0.29,337.0,7
121,1628412,Frank Mason,0.26,154.0,0.23,143.0,0.03,223.0,7
122,1628413,Jonah Bolden,-0.13,270.0,-0.12,298.0,-0.01,239.0,7
123,1628415,Dillon Brooks,-1.23,440.0,-0.24,337.0,-0.99,447.0,7
124,1628418,Thomas Bryant,-0.94,412.0,-0.94,443.0,0.0,234.0,7
125,1628420,Monte Morris,-0.37,325.0,-0.12,295.0,-0.26,326.0,7
126,1628422,Damyean Dotson,-0.72,387.0,-0.41,376.0,-0.31,344.0,7
127,1628425,Sterling Brown,0.79,74.0,1.03,26.0,-0.24,317.0,7
128,1628436,Luke Kornet,-0.3,318.0,-0.22,332.0,-0.08,270.0,7
129,1628443,Kadeem Allen,0.01,218.0,-0.08,278.0,0.09,199.0,7
130,1628449,Chris Boucher,0.64,90.0,-0.19,324.0,0.84,37.0,7
131,1628464,Daniel Theis,1.17,43.0,0.95,33.0,0.22,147.0,7
132,1628467,Maxi Kleber,1.02,56.0,0.81,44.0,0.21,155.0,7
133,1628470,Torrey Craig,-0.77,392.0,-0.36,363.0,-0.41,371.0,7
134,1628476,Derrick Walton Jr.,0.14,185.0,0.15,172.0,-0.01,235.0,7
135,1628513,Naz Mitrou-Long,0.35,139.0,0.26,134.0,0.09,200.0,7
136,1628518,Amile Jefferson,-0.02,228.0,0.14,177.0,-0.16,293.0,7
137,1628960,Grayson Allen,0.21,165.0,0.4,104.0,-0.19,297.0,7
138,1628961,Kostas Antetokounmpo,0.05,207.0,0.03,226.0,0.03,224.0,7
139,1628963,Marvin Bagley III,-0.89,406.0,-0.4,374.0,-0.49,388.0,7
140,1628964,Mo Bamba,0.67,84.0,0.35,117.0,0.32,117.0,7
141,1628966,Keita Bates-Diop,-1.78,464.0,-0.73,419.0,-1.06,452.0,7
142,1628969,Mikal Bridges,0.81,71.0,1.0,27.0,-0.19,300.0,7
143,1628970,Miles Bridges,-2.9,473.0,-1.52,467.0,-1.38,469.0,7
144,1628971,Bruce Brown,-0.51,349.0,0.12,186.0,-0.63,406.0,7
145,1628972,Troy Brown Jr.,0.35,138.0,-0.2,326.0,0.55,79.0,7
146,1628973,Jalen Brunson,1.01,57.0,0.45,92.0,0.56,76.0,7
147,1628975,Jevon Carter,0.34,143.0,0.75,51.0,-0.41,372.0,7
148,1628976,Wendell Carter Jr.,0.24,157.0,0.25,136.0,-0.01,243.0,7
149,1628977,Hamidou Diallo,0.38,130.0,0.83,41.0,-0.45,378.0,7
150,1628978,Donte DiVincenzo,2.3,8.0,1.78,3.0,0.52,85.0,7
151,1628980,Jacob Evans,-0.24,302.0,-0.01,255.0,-0.23,312.0,7
152,1628982,Melvin Frazier Jr.,-0.13,267.0,0.09,199.0,-0.22,309.0,7
153,1628983,Shai Gilgeous-Alexander,-0.55,355.0,-0.39,370.0,-0.16,291.0,7
154,1628984,Devonte Graham,0.5,108.0,-0.62,402.0,1.12,22.0,7
155,1628988,Aaron Holiday,0.6,97.0,0.35,118.0,0.25,137.0,7
156,1628989,Kevin Huerter,-0.52,351.0,0.03,224.0,-0.56,400.0,7
157,1628990,Chandler Hutchison,-0.21,292.0,0.43,94.0,-0.64,407.0,7
158,1628991,Jaren Jackson Jr.,-1.56,458.0,-1.7,470.0,0.14,171.0,7
159,1628993,Alize Johnson,-0.07,246.0,-0.24,339.0,0.17,163.0,7
160,1628995,Kevin Knox,-1.81,466.0,-0.7,413.0,-1.11,457.0,7
161,1629001,DeAnthony Melton,1.5,28.0,0.45,91.0,1.04,24.0,7
162,1629002,Chimezie Metu,0.14,186.0,0.19,159.0,-0.06,261.0,7
163,1629003,Shake Milton,-0.12,259.0,0.27,133.0,-0.38,366.0,7
164,1629004,Svi Mykhailiuk,0.61,95.0,-0.0,244.0,0.61,66.0,7
165,1629006,Josh Okogie,0.18,174.0,0.42,99.0,-0.25,324.0,7
166,1629010,Jerome Robinson,0.35,140.0,0.46,90.0,-0.11,281.0,7
167,1629011,Mitchell Robinson,-0.56,357.0,-0.64,403.0,0.09,202.0,7
168,1629012,Collin Sexton,-1.36,449.0,-1.3,463.0,-0.06,264.0,7
169,1629013,Landry Shamet,-0.81,396.0,-0.48,386.0,-0.34,356.0,7
170,1629014,Anfernee Simons,-1.49,454.0,-1.11,456.0,-0.38,365.0,7
171,1629016,Omari Spellman,-0.4,333.0,-0.18,320.0,-0.23,313.0,7
172,1629017,Khyri Thomas,0.06,206.0,0.12,184.0,-0.07,265.0,7
173,1629018,Gary Trent Jr.,0.43,121.0,0.03,227.0,0.4,102.0,7
174,1629019,Allonzo Trier,-1.02,424.0,-0.35,361.0,-0.67,411.0,7
175,1629020,Jarred Vanderbilt,-0.15,277.0,-0.2,325.0,0.05,208.0,7
176,1629021,Moritz Wagner,-0.29,316.0,-0.01,252.0,-0.28,334.0,7
177,1629022,Lonnie Walker IV,0.44,119.0,0.8,45.0,-0.36,360.0,7
178,1629026,Kenrich Williams,1.5,26.0,1.17,16.0,0.33,116.0,7
179,1629027,Trae Young,-1.13,431.0,-1.81,471.0,0.68,56.0,7
180,1629028,Deandre Ayton,0.11,194.0,0.39,107.0,-0.28,333.0,7
181,1629029,Luka Doncic,1.5,27.0,-0.49,390.0,1.99,3.0,7
182,1629033,Theo Pinson,-0.44,339.0,0.56,72.0,-1.0,448.0,7
183,1629057,Robert Williams III,-0.03,237.0,-0.25,343.0,0.22,149.0,7
184,1629058,Dzanan Musa,-0.62,372.0,0.13,180.0,-0.75,418.0,7
185,1629059,Elie Okobo,0.51,107.0,0.01,239.0,0.5,88.0,7
186,1629066,Rodions Kurucs,-0.25,306.0,0.51,82.0,-0.76,419.0,7
187,1629067,Isaac Bonga,-0.18,285.0,-0.15,314.0,-0.03,249.0,7
188,1629109,Gary Clark,-0.28,311.0,-0.4,371.0,0.12,188.0,7
189,1629117,Wenyen Gabriel,-0.09,252.0,0.15,170.0,-0.24,319.0,7
190,1629126,Deonte Burton,-0.2,288.0,0.05,215.0,-0.24,318.0,7
191,1629130,Duncan Robinson,1.09,50.0,-0.07,271.0,1.15,21.0,7
192,1629133,Daryl Macon,-0.11,258.0,0.1,198.0,-0.21,304.0,7
193,1629139,Yuta Watanabe,0.17,176.0,0.13,181.0,0.04,220.0,7
194,1629140,Johnathan Williams,-0.39,331.0,-0.15,311.0,-0.24,320.0,7
195,1629151,Ryan Broekhoff,-0.14,273.0,-0.06,270.0,-0.08,267.0,7
196,1629164,Brandon Goodwin,-0.14,276.0,0.22,147.0,-0.37,361.0,7
197,1629168,BJ Johnson,-0.12,264.0,-0.01,246.0,-0.12,282.0,7
198,1629185,Chris Chiozza,0.85,67.0,1.22,12.0,-0.38,364.0,7
199,1629234,Drew Eubanks,-0.64,378.0,-0.32,356.0,-0.32,348.0,7
200,1713,Vince Carter,-0.41,335.0,-0.17,316.0,-0.24,316.0,7
201,200746,LaMarcus Aldridge,-1.33,445.0,-1.05,452.0,-0.28,332.0,7
202,200752,Rudy Gay,0.32,147.0,0.74,52.0,-0.42,374.0,7
203,200755,JJ Redick,-0.39,332.0,-0.93,442.0,0.55,81.0,7
204,200757,Thabo Sefolosha,-0.54,354.0,-0.39,369.0,-0.16,290.0,7
205,200765,Rajon Rondo,0.21,166.0,-0.03,263.0,0.24,142.0,7
206,200768,Kyle Lowry,0.34,144.0,0.35,114.0,-0.02,244.0,7
207,200782,PJ Tucker,0.92,63.0,0.24,141.0,0.68,55.0,7
208,200794,Paul Millsap,1.0,59.0,0.84,40.0,0.16,167.0,7
209,200826,J.J. Barea,0.43,122.0,0.21,150.0,0.21,152.0,7
210,201143,Al Horford,0.72,79.0,1.09,22.0,-0.37,362.0,7
211,201144,Mike Conley,0.03,212.0,0.18,163.0,-0.15,288.0,7
212,201145,Jeff Green,-2.27,471.0,-0.84,433.0,-1.43,470.0,7
213,201152,Thaddeus Young,0.18,175.0,1.26,10.0,-1.08,454.0,7
214,201158,Marco Belinelli,-0.24,304.0,-0.48,388.0,0.24,141.0,7
215,201162,Jared Dudley,-0.92,410.0,-0.12,296.0,-0.8,425.0,7
216,201163,Wilson Chandler,-0.85,403.0,-0.08,281.0,-0.77,421.0,7
217,201188,Marc Gasol,1.78,19.0,1.38,7.0,0.4,103.0,7
218,201229,Anthony Tolliver,-0.86,404.0,-0.6,401.0,-0.26,328.0,7
219,201565,Derrick Rose,0.3,150.0,-1.09,454.0,1.39,13.0,7
220,201566,Russell Westbrook,0.37,134.0,0.82,42.0,-0.45,380.0,7
221,201567,Kevin Love,-1.59,459.0,-0.89,438.0,-0.7,414.0,7
222,201568,Danilo Gallinari,-0.33,320.0,-0.77,423.0,0.44,95.0,7
223,201569,Eric Gordon,-1.0,422.0,-0.81,430.0,-0.19,299.0,7
224,201571,D.J. Augustin,0.78,75.0,0.47,87.0,0.31,121.0,7
225,201572,Brook Lopez,1.8,17.0,1.19,15.0,0.61,68.0,7
226,201577,Robin Lopez,0.52,106.0,0.39,106.0,0.12,185.0,7
227,201580,JaVale McGee,0.41,123.0,0.35,115.0,0.06,206.0,7
228,201583,Ryan Anderson,0.14,187.0,0.04,216.0,0.1,197.0,7
229,201584,Courtney Lee,0.13,189.0,-0.22,331.0,0.35,112.0,7
230,201586,Serge Ibaka,-0.95,413.0,-0.07,276.0,-0.88,433.0,7
231,201587,Nicolas Batum,-0.21,293.0,-0.55,397.0,0.34,113.0,7
232,201588,George Hill,0.8,73.0,0.31,129.0,0.48,89.0,7
233,201599,DeAndre Jordan,-1.4,452.0,-0.13,306.0,-1.26,465.0,7
234,201609,Goran Dragic,-0.55,356.0,-0.91,439.0,0.36,111.0,7
235,201933,Blake Griffin,0.31,148.0,-0.13,301.0,0.44,96.0,7
236,201935,James Harden,2.41,7.0,0.18,162.0,2.22,1.0,7
237,201937,Ricky Rubio,1.15,44.0,0.55,75.0,0.6,69.0,7
238,201939,Stephen Curry,-0.39,330.0,-0.53,396.0,0.14,175.0,7
239,201942,DeMar DeRozan,-0.47,342.0,-0.93,441.0,0.46,92.0,7
240,201949,James Johnson,0.29,151.0,0.14,179.0,0.16,168.0,7
241,201950,Jrue Holiday,0.06,203.0,-0.24,341.0,0.3,122.0,7
242,201952,Jeff Teague,-0.58,366.0,-0.81,429.0,0.22,148.0,7
243,201959,Taj Gibson,-1.34,447.0,-0.52,393.0,-0.82,427.0,7
244,201960,DeMarre Carroll,-0.22,295.0,-0.16,315.0,-0.05,259.0,7
245,201961,Wayne Ellington,-0.75,391.0,0.05,211.0,-0.8,424.0,7
246,201976,Patrick Beverley,1.75,20.0,1.3,9.0,0.45,93.0,7
247,201980,Danny Green,1.55,24.0,0.89,36.0,0.66,59.0,7
248,201988,Patty Mills,-0.18,286.0,-0.31,355.0,0.13,180.0,7
249,202066,Garrett Temple,-0.22,298.0,0.0,243.0,-0.22,311.0,7
250,202083,Wesley Matthews,2.44,6.0,1.42,6.0,1.02,26.0,7
251,202323,Evan Turner,-1.0,421.0,-0.11,289.0,-0.89,434.0,7
252,202324,Derrick Favors,-0.04,238.0,-0.18,321.0,0.14,176.0,7
253,202329,Al-Farouq Aminu,-0.57,362.0,0.43,97.0,-1.0,449.0,7
254,202330,Gordon Hayward,0.96,62.0,0.3,131.0,0.66,60.0,7
255,202331,Paul George,1.43,33.0,0.42,100.0,1.0,27.0,7
256,202334,Ed Davis,-0.93,411.0,0.16,166.0,-1.1,455.0,7
257,202335,Patrick Patterson,0.16,178.0,0.46,89.0,-0.31,341.0,7
258,202339,Eric Bledsoe,2.09,12.0,1.24,11.0,0.85,36.0,7
259,202340,Avery Bradley,-0.03,236.0,0.5,83.0,-0.53,396.0,7
260,202355,Hassan Whiteside,-0.13,268.0,-0.22,334.0,0.1,198.0,7
261,202357,Nemanja Bjelica,-0.63,374.0,-0.68,408.0,0.05,211.0,7
262,202397,Ish Smith,-0.77,393.0,-0.78,425.0,0.01,230.0,7
263,202681,Kyrie Irving,0.54,102.0,-0.33,359.0,0.87,35.0,7
264,202683,Enes Kanter,0.48,112.0,-0.13,304.0,0.61,67.0,7
265,202684,Tristan Thompson,-1.14,433.0,-0.19,323.0,-0.96,443.0,7
266,202685,Jonas Valanciunas,-0.17,283.0,0.78,46.0,-0.95,441.0,7
267,202687,Bismack Biyombo,0.01,219.0,0.1,197.0,-0.1,276.0,7
268,202688,Brandon Knight,-0.23,300.0,-0.13,303.0,-0.1,278.0,7
269,202689,Kemba Walker,1.68,21.0,-0.15,313.0,1.83,4.0,7
270,202692,Alec Burks,-0.5,347.0,-0.13,305.0,-0.37,363.0,7
271,202693,Markieff Morris,-1.66,461.0,-0.84,434.0,-0.82,428.0,7
272,202694,Marcus Morris,-0.73,388.0,-0.77,424.0,0.04,214.0,7
273,202695,Kawhi Leonard,2.59,4.0,1.16,17.0,1.43,11.0,7
274,202696,Nikola Vucevic,0.36,136.0,-0.01,257.0,0.37,109.0,7
275,202697,Iman Shumpert,-1.16,435.0,-0.49,389.0,-0.67,410.0,7
276,202699,Tobias Harris,1.06,52.0,0.82,43.0,0.24,143.0,7
277,202704,Reggie Jackson,-0.17,284.0,0.16,167.0,-0.33,351.0,7
278,202709,Cory Joseph,-0.56,360.0,-0.36,364.0,-0.2,302.0,7
279,202710,Jimmy Butler,2.29,9.0,1.2,14.0,1.09,23.0,7
280,202711,Bojan Bogdanovic,1.87,16.0,0.34,121.0,1.53,6.0,7
281,202718,Chandler Parsons,-0.5,346.0,-0.26,345.0,-0.24,315.0,7
282,202722,Davis Bertans,1.27,41.0,-0.11,294.0,1.38,14.0,7
283,202734,ETwaun Moore,0.36,135.0,0.38,109.0,-0.02,246.0,7
284,202738,Isaiah Thomas,-0.96,416.0,-1.59,469.0,0.63,65.0,7
285,202954,Brad Wanamaker,0.45,116.0,1.21,13.0,-0.76,420.0,7
286,203076,Anthony Davis,1.38,34.0,0.96,32.0,0.42,100.0,7
287,203077,Michael Kidd-Gilchrist,0.34,145.0,0.04,218.0,0.3,125.0,7
288,203078,Bradley Beal,-1.32,444.0,-2.27,472.0,0.95,32.0,7
289,203081,Damian Lillard,1.11,46.0,0.11,195.0,1.0,28.0,7
290,203082,Terrence Ross,-0.71,385.0,-0.41,377.0,-0.3,340.0,7
291,203083,Andre Drummond,-1.19,436.0,-0.68,407.0,-0.51,391.0,7
292,203084,Harrison Barnes,0.66,88.0,0.22,146.0,0.43,97.0,7
293,203085,Austin Rivers,0.47,114.0,-0.71,415.0,1.17,20.0,7
294,203086,Meyers Leonard,-0.38,326.0,0.0,242.0,-0.39,367.0,7
295,203087,Jeremy Lamb,-0.27,310.0,-0.38,368.0,0.11,192.0,7
296,203089,John Henson,0.47,113.0,0.2,156.0,0.27,132.0,7
297,203090,Maurice Harkless,-0.42,336.0,0.05,214.0,-0.47,385.0,7
298,203095,Evan Fournier,-0.29,313.0,-0.42,378.0,0.13,181.0,7
299,203107,Tomas Satoransky,0.49,109.0,0.34,120.0,0.15,170.0,7
300,203109,Jae Crowder,-1.09,429.0,-1.05,453.0,-0.04,255.0,7
301,203110,Draymond Green,-0.53,352.0,0.43,98.0,-0.95,442.0,7
302,203114,Khris Middleton,2.2,11.0,1.47,5.0,0.73,49.0,7
303,203115,Will Barton,1.38,35.0,0.96,30.0,0.42,101.0,7
304,203118,Mike Scott,1.59,23.0,0.94,34.0,0.65,62.0,7
305,203124,Kyle OQuinn,-0.96,414.0,-0.96,445.0,0.0,233.0,7
306,203145,Kent Bazemore,-0.07,244.0,0.47,88.0,-0.53,395.0,7
307,203200,Justin Holiday,0.18,173.0,-0.07,275.0,0.25,136.0,7
308,203210,JaMychal Green,0.75,76.0,0.52,78.0,0.24,145.0,7
309,203382,Aron Baynes,0.15,184.0,-0.36,362.0,0.5,87.0,7
310,203457,Nerlens Noel,-1.1,430.0,-0.25,342.0,-0.86,432.0,7
311,203458,Alex Len,-0.67,380.0,-0.5,392.0,-0.16,294.0,7
312,203459,Allen Crabbe,-1.27,441.0,-0.75,420.0,-0.53,393.0,7
313,203463,Ben McLemore,2.23,10.0,0.04,221.0,2.2,2.0,7
314,203468,CJ McCollum,0.98,61.0,-0.24,335.0,1.22,19.0,7
315,203469,Cody Zeller,-1.38,451.0,-1.17,459.0,-0.21,307.0,7
316,203471,Dennis Schroder,0.83,70.0,1.15,18.0,-0.32,346.0,7
317,203473,Dewayne Dedmon,-0.68,382.0,-0.13,300.0,-0.55,399.0,7
318,203476,Gorgui Dieng,-1.53,457.0,-0.02,259.0,-1.52,472.0,7
319,203482,Kelly Olynyk,-0.29,314.0,-0.15,310.0,-0.14,287.0,7
320,203484,Kentavious Caldwell-Pope,0.34,141.0,-0.21,329.0,0.55,77.0,7
321,203486,Mason Plumlee,0.19,171.0,0.66,58.0,-0.48,387.0,7
322,203487,Michael Carter-Williams,-0.39,329.0,-0.53,395.0,0.14,173.0,7
323,203488,Mike Muscala,0.16,179.0,0.55,74.0,-0.39,369.0,7
324,203490,Otto Porter Jr.,0.24,160.0,-0.01,254.0,0.25,139.0,7
325,203496,Robert Covington,-0.64,377.0,-0.95,444.0,0.31,119.0,7
326,203497,Rudy Gobert,1.49,29.0,0.76,50.0,0.73,48.0,7
327,203500,Steven Adams,0.66,87.0,0.02,229.0,0.64,63.0,7
328,203501,Tim Hardaway Jr.,0.63,93.0,0.07,204.0,0.56,74.0,7
329,203503,Tony Snell,-1.77,463.0,-0.82,431.0,-0.96,444.0,7
