,playerId,playerName,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,AdjustedPossessions
37,1626246,Boban Marjanovic,0.5,108.0,-0.02,272.0,0.52,84.0,4
38,1626259,Malcolm Miller,0.68,88.0,0.41,106.0,0.27,136.0,4
39,1627732,Ben Simmons,0.9,65.0,0.2,163.0,0.7,55.0,4
40,1627733,Dragan Bender,0.2,164.0,0.01,250.0,0.19,154.0,4
41,1627734,Domantas Sabonis,2.17,11.0,1.62,4.0,0.55,77.0,4
42,1627736,Malik Beasley,-0.08,263.0,-0.17,324.0,0.09,182.0,4
43,1627737,Marquese Chriss,-1.2,430.0,-0.77,418.0,-0.44,373.0,4
44,1627739,Kris Dunn,0.41,121.0,1.32,10.0,-0.9,442.0,4
45,1627740,Henry Ellenson,0.32,141.0,0.28,136.0,0.04,200.0,4
46,1627741,Buddy Hield,-0.87,403.0,-0.9,434.0,0.03,203.0,4
47,1627742,Brandon Ingram,-0.49,358.0,-0.63,399.0,0.14,170.0,4
48,1627745,Damian Jones,-1.18,429.0,-1.06,448.0,-0.12,282.0,4
49,1627746,Skal Labissiere,0.55,100.0,0.19,167.0,0.36,116.0,4
50,1627747,Caris LeVert,0.21,162.0,-0.18,327.0,0.39,113.0,4
51,1627748,Thon Maker,-1.26,434.0,-0.98,441.0,-0.28,339.0,4
52,1627749,Dejounte Murray,-0.34,337.0,-0.66,404.0,0.32,128.0,4
53,1627750,Jamal Murray,0.76,79.0,0.33,120.0,0.42,104.0,4
54,1627751,Jakob Poeltl,1.59,24.0,0.37,112.0,1.22,17.0,4
55,1627752,Taurean Prince,0.57,97.0,0.01,256.0,0.57,75.0,4
56,1627756,Denzel Valentine,0.15,179.0,0.69,55.0,-0.55,394.0,4
57,1627759,Jaylen Brown,0.5,107.0,-0.45,373.0,0.95,33.0,4
58,1627761,DeAndre Bembry,-1.91,467.0,-0.46,376.0,-1.46,468.0,4
59,1627763,Malcolm Brogdon,0.56,99.0,0.05,230.0,0.51,87.0,4
60,1627767,Cheick Diallo,0.05,209.0,-0.26,340.0,0.31,131.0,4
61,1627774,Jake Layman,0.73,83.0,0.87,36.0,-0.14,291.0,4
62,1627775,Patrick McCaw,-1.02,417.0,0.03,241.0,-1.05,458.0,4
63,1627777,Georges Niang,-1.54,453.0,-0.64,401.0,-0.91,443.0,4
64,1627780,Gary Payton II,0.06,206.0,-0.12,306.0,0.18,157.0,4
65,1627783,Pascal Siakam,1.47,27.0,0.8,41.0,0.67,58.0,4
66,1627788,Furkan Korkmaz,1.24,33.0,0.95,28.0,0.29,134.0,4
67,1627789,Timothe Luwawu-Cabarrot,-0.41,347.0,0.61,66.0,-1.02,455.0,4
68,1627790,Ante Zizic,-0.19,295.0,-0.54,388.0,0.35,119.0,4
69,1627812,Yogi Ferrell,-0.67,378.0,0.16,176.0,-0.83,433.0,4
70,1627814,Damion Lee,0.51,105.0,0.27,141.0,0.24,145.0,4
71,1627820,Tyrone Wallace,0.22,158.0,0.43,101.0,-0.21,317.0,4
72,1627823,Juancho Hernangomez,0.43,118.0,0.54,83.0,-0.11,276.0,4
73,1627826,Ivica Zubac,0.4,125.0,0.62,63.0,-0.21,319.0,4
74,1627827,Dorian Finney-Smith,1.13,47.0,-0.09,301.0,1.23,16.0,4
75,1627832,Fred VanVleet,0.91,60.0,0.83,37.0,0.09,185.0,4
76,1627846,Abdel Nader,-0.71,385.0,0.11,192.0,-0.82,429.0,4
77,1627853,Ryan Arcidiacono,-0.17,292.0,0.34,117.0,-0.52,389.0,4
78,1627854,Bryn Forbes,-1.55,454.0,-1.06,446.0,-0.49,385.0,4
79,1627863,Danuel House Jr.,1.14,45.0,0.02,245.0,1.11,23.0,4
80,1627884,Derrick Jones Jr.,-0.22,308.0,-0.57,392.0,0.35,120.0,4
81,1627885,Shaquille Harrison,0.44,116.0,0.67,58.0,-0.22,323.0,4
82,1627936,Alex Caruso,2.19,10.0,1.8,2.0,0.39,114.0,4
83,1627982,Josh Gray,-0.22,307.0,0.07,221.0,-0.29,341.0,4
84,1628021,David Nwaba,1.21,37.0,1.26,12.0,-0.05,246.0,4
85,1628035,Alfonzo McKinnie,-0.06,255.0,-0.66,405.0,0.6,72.0,4
86,1628365,Markelle Fultz,0.1,191.0,0.2,164.0,-0.1,267.0,4
87,1628366,Lonzo Ball,-0.55,363.0,-0.16,321.0,-0.4,369.0,4
88,1628368,DeAaron Fox,-0.58,368.0,-1.1,450.0,0.52,86.0,4
89,1628369,Jayson Tatum,3.02,2.0,1.48,8.0,1.54,6.0,4
90,1628370,Malik Monk,-0.48,357.0,0.15,177.0,-0.63,403.0,4
91,1628371,Jonathan Isaac,1.02,55.0,1.08,21.0,-0.06,249.0,4
92,1628372,Dennis Smith Jr.,-1.65,459.0,-0.81,423.0,-0.84,434.0,4
93,1628373,Frank Ntilikina,-0.09,269.0,0.05,228.0,-0.15,294.0,4
94,1628374,Lauri Markkanen,-0.4,345.0,0.38,108.0,-0.78,423.0,4
95,1628378,Donovan Mitchell,0.36,134.0,-0.28,348.0,0.64,62.0,4
96,1628379,Luke Kennard,-0.18,293.0,-0.65,403.0,0.47,98.0,4
97,1628380,Zach Collins,0.4,126.0,0.26,145.0,0.15,168.0,4
98,1628381,John Collins,-0.47,355.0,0.39,107.0,-0.86,435.0,4
99,1628382,Justin Jackson,0.15,177.0,-0.31,354.0,0.46,100.0,4
100,1628383,Justin Patton,-0.06,254.0,-0.06,285.0,0.0,223.0,4
101,1628384,OG Anunoby,1.17,40.0,0.78,44.0,0.39,112.0,4
102,1628385,Harry Giles III,-0.22,309.0,0.01,253.0,-0.23,327.0,4
103,1628386,Jarrett Allen,0.55,101.0,-0.09,296.0,0.64,64.0,4
104,1628388,TJ Leaf,0.04,212.0,0.53,86.0,-0.48,382.0,4
105,1628389,Bam Adebayo,0.9,66.0,0.53,84.0,0.37,115.0,4
106,1628390,Terrance Ferguson,-1.03,418.0,-0.64,402.0,-0.39,367.0,4
107,1628391,D.J. Wilson,-0.46,352.0,-0.48,379.0,0.02,210.0,4
108,1628392,Isaiah Hartenstein,0.16,171.0,-0.14,314.0,0.3,132.0,4
109,1628395,Jordan Bell,-0.04,244.0,-0.52,385.0,0.48,94.0,4
110,1628396,Tony Bradley,-0.75,390.0,-0.49,383.0,-0.26,333.0,4
111,1628398,Kyle Kuzma,0.9,63.0,0.37,110.0,0.53,83.0,4
112,1628400,Semi Ojeleye,-0.43,351.0,0.1,199.0,-0.53,391.0,4
113,1628401,Derrick White,-0.79,392.0,-0.04,279.0,-0.75,420.0,4
114,1628402,Frank Jackson,-1.29,438.0,-1.06,447.0,-0.23,326.0,4
115,1628403,Caleb Swanigan,0.1,192.0,0.22,157.0,-0.12,281.0,4
116,1628404,Josh Hart,0.34,139.0,0.54,82.0,-0.21,316.0,4
117,1628405,Johnathan Motley,0.0,229.0,-0.06,281.0,0.06,191.0,4
118,1628407,Dwayne Bacon,-0.71,382.0,0.19,165.0,-0.9,441.0,4
119,1628410,Edmond Sumner,-0.28,322.0,-0.18,326.0,-0.1,271.0,4
120,1628411,Wes Iwundu,0.31,142.0,0.56,80.0,-0.25,330.0,4
121,1628412,Frank Mason,0.26,150.0,0.13,185.0,0.14,171.0,4
122,1628413,Jonah Bolden,-0.19,298.0,-0.12,309.0,-0.07,260.0,4
123,1628415,Dillon Brooks,-1.01,415.0,-0.12,308.0,-0.89,438.0,4
124,1628418,Thomas Bryant,-1.24,433.0,-1.14,453.0,-0.1,268.0,4
125,1628420,Monte Morris,-0.13,276.0,0.22,155.0,-0.35,355.0,4
126,1628422,Damyean Dotson,-0.47,354.0,-0.53,387.0,0.06,189.0,4
127,1628425,Sterling Brown,0.66,90.0,0.7,53.0,-0.03,240.0,4
128,1628436,Luke Kornet,-0.63,374.0,-0.48,380.0,-0.15,297.0,4
129,1628443,Kadeem Allen,-0.08,261.0,-0.11,302.0,0.03,201.0,4
130,1628449,Chris Boucher,1.14,44.0,0.38,109.0,0.77,48.0,4
131,1628464,Daniel Theis,1.09,49.0,0.58,75.0,0.51,88.0,4
132,1628467,Maxi Kleber,0.56,98.0,0.53,85.0,0.03,204.0,4
133,1628470,Torrey Craig,-0.28,323.0,-0.24,335.0,-0.05,244.0,4
134,1628476,Derrick Walton Jr.,-0.03,243.0,0.07,216.0,-0.11,275.0,4
135,1628513,Naz Mitrou-Long,0.23,157.0,0.23,151.0,-0.01,227.0,4
136,1628518,Amile Jefferson,0.04,214.0,0.07,217.0,-0.03,241.0,4
137,1628960,Grayson Allen,0.0,228.0,0.46,95.0,-0.45,374.0,4
138,1628961,Kostas Antetokounmpo,0.05,208.0,0.03,242.0,0.03,206.0,4
139,1628963,Marvin Bagley III,-0.8,396.0,-0.51,384.0,-0.29,344.0,4
140,1628964,Mo Bamba,0.4,124.0,0.43,100.0,-0.03,238.0,4
141,1628966,Keita Bates-Diop,-1.57,455.0,-0.31,353.0,-1.26,463.0,4
142,1628969,Mikal Bridges,0.54,104.0,0.81,39.0,-0.27,337.0,4
143,1628970,Miles Bridges,-3.36,473.0,-1.63,471.0,-1.72,472.0,4
144,1628971,Bruce Brown,0.11,187.0,0.52,87.0,-0.4,370.0,4
145,1628972,Troy Brown Jr.,0.22,159.0,0.28,138.0,-0.05,248.0,4
146,1628973,Jalen Brunson,1.58,25.0,0.96,25.0,0.61,69.0,4
147,1628975,Jevon Carter,0.69,87.0,0.87,35.0,-0.19,307.0,4
148,1628976,Wendell Carter Jr.,0.69,86.0,0.6,70.0,0.09,180.0,4
149,1628977,Hamidou Diallo,0.3,146.0,0.6,67.0,-0.31,347.0,4
150,1628978,Donte DiVincenzo,2.81,4.0,2.03,1.0,0.78,47.0,4
151,1628980,Jacob Evans,-0.03,242.0,0.04,233.0,-0.07,255.0,4
152,1628982,Melvin Frazier Jr.,-0.13,277.0,0.03,243.0,-0.15,298.0,4
153,1628983,Shai Gilgeous-Alexander,-0.48,356.0,-0.46,377.0,-0.01,229.0,4
154,1628984,Devonte Graham,-0.51,359.0,-1.01,443.0,0.5,90.0,4
155,1628988,Aaron Holiday,0.67,89.0,0.35,115.0,0.32,127.0,4
156,1628989,Kevin Huerter,-1.41,446.0,-0.73,414.0,-0.68,412.0,4
157,1628990,Chandler Hutchison,-0.36,340.0,0.42,105.0,-0.79,424.0,4
158,1628991,Jaren Jackson Jr.,-1.0,413.0,-1.09,449.0,0.09,184.0,4
159,1628993,Alize Johnson,0.16,172.0,-0.15,319.0,0.32,130.0,4
160,1628995,Kevin Knox,-1.41,444.0,-0.88,430.0,-0.53,392.0,4
161,1629001,DeAnthony Melton,1.5,26.0,0.61,64.0,0.89,36.0,4
162,1629002,Chimezie Metu,0.07,203.0,0.07,219.0,-0.0,224.0,4
163,1629003,Shake Milton,-0.2,301.0,0.12,187.0,-0.32,348.0,4
164,1629004,Svi Mykhailiuk,0.6,95.0,0.05,232.0,0.56,76.0,4
165,1629006,Josh Okogie,0.16,175.0,0.26,142.0,-0.11,274.0,4
166,1629010,Jerome Robinson,0.01,224.0,0.2,161.0,-0.19,310.0,4
167,1629011,Mitchell Robinson,-0.25,315.0,-0.02,270.0,-0.23,324.0,4
168,1629012,Collin Sexton,-1.62,457.0,-1.46,468.0,-0.15,296.0,4
169,1629013,Landry Shamet,-0.57,365.0,-0.03,273.0,-0.53,393.0,4
170,1629014,Anfernee Simons,-1.96,470.0,-1.41,466.0,-0.56,395.0,4
171,1629016,Omari Spellman,-0.83,399.0,-0.32,358.0,-0.51,388.0,4
172,1629017,Khyri Thomas,-0.01,233.0,0.12,188.0,-0.13,286.0,4
173,1629018,Gary Trent Jr.,-0.25,314.0,-0.26,341.0,0.01,216.0,4
174,1629019,Allonzo Trier,-0.84,401.0,-0.2,331.0,-0.64,406.0,4
175,1629020,Jarred Vanderbilt,0.04,216.0,-0.08,295.0,0.12,176.0,4
176,1629021,Moritz Wagner,0.17,170.0,0.02,244.0,0.15,167.0,4
177,1629022,Lonnie Walker IV,0.9,61.0,0.88,34.0,0.02,209.0,4
178,1629026,Kenrich Williams,0.01,226.0,0.36,113.0,-0.35,357.0,4
179,1629027,Trae Young,-1.49,449.0,-1.55,470.0,0.06,193.0,4
180,1629028,Deandre Ayton,0.31,143.0,0.42,104.0,-0.11,279.0,4
181,1629029,Luka Doncic,0.16,174.0,-0.89,433.0,1.05,25.0,4
182,1629033,Theo Pinson,-0.08,260.0,0.81,40.0,-0.88,436.0,4
183,1629057,Robert Williams III,-0.14,282.0,-0.56,390.0,0.43,103.0,4
184,1629058,Dzanan Musa,-0.53,360.0,0.18,171.0,-0.71,417.0,4
185,1629059,Elie Okobo,0.61,94.0,-0.15,320.0,0.76,50.0,4
186,1629066,Rodions Kurucs,-0.24,313.0,0.55,81.0,-0.79,425.0,4
187,1629067,Isaac Bonga,-0.2,302.0,-0.05,280.0,-0.14,290.0,4
188,1629109,Gary Clark,0.04,211.0,-0.36,364.0,0.4,109.0,4
189,1629117,Wenyen Gabriel,-0.14,283.0,0.01,255.0,-0.14,293.0,4
190,1629126,Deonte Burton,-0.27,319.0,0.07,215.0,-0.34,354.0,4
191,1629130,Duncan Robinson,0.85,74.0,0.1,196.0,0.75,51.0,4
192,1629133,Daryl Macon,-0.02,237.0,0.18,172.0,-0.2,312.0,4
193,1629139,Yuta Watanabe,0.04,213.0,0.06,223.0,-0.02,231.0,4
194,1629140,Johnathan Williams,-0.31,331.0,-0.17,323.0,-0.14,292.0,4
195,1629151,Ryan Broekhoff,-0.01,234.0,0.14,179.0,-0.15,299.0,4
196,1629164,Brandon Goodwin,-0.14,284.0,0.21,158.0,-0.36,358.0,4
197,1629168,BJ Johnson,-0.12,274.0,-0.01,260.0,-0.12,280.0,4
198,1629185,Chris Chiozza,0.9,64.0,1.1,18.0,-0.2,315.0,4
199,1629234,Drew Eubanks,-0.33,335.0,-0.27,343.0,-0.06,254.0,4
200,1713,Vince Carter,-0.16,287.0,0.13,184.0,-0.29,340.0,4
201,200746,LaMarcus Aldridge,-1.61,456.0,-1.02,444.0,-0.59,399.0,4
202,200752,Rudy Gay,0.77,78.0,0.91,31.0,-0.14,288.0,4
203,200755,JJ Redick,0.08,198.0,-1.14,451.0,1.22,18.0,4
204,200757,Thabo Sefolosha,-0.8,394.0,-0.47,378.0,-0.33,350.0,4
205,200765,Rajon Rondo,0.21,163.0,-0.12,305.0,0.32,126.0,4
206,200768,Kyle Lowry,0.74,80.0,0.61,65.0,0.13,172.0,4
207,200782,PJ Tucker,0.39,128.0,0.12,186.0,0.26,139.0,4
208,200794,Paul Millsap,1.89,17.0,1.4,9.0,0.49,92.0,4
209,200826,J.J. Barea,0.19,165.0,0.25,146.0,-0.06,251.0,4
210,201143,Al Horford,0.79,76.0,0.99,24.0,-0.2,314.0,4
211,201144,Mike Conley,-0.02,239.0,0.27,140.0,-0.29,343.0,4
212,201145,Jeff Green,-1.23,431.0,-0.29,349.0,-0.94,448.0,4
213,201152,Thaddeus Young,-0.43,350.0,1.12,17.0,-1.55,470.0,4
214,201158,Marco Belinelli,0.18,167.0,-0.58,394.0,0.76,49.0,4
215,201162,Jared Dudley,-0.3,326.0,0.23,152.0,-0.52,390.0,4
216,201163,Wilson Chandler,-0.95,409.0,0.13,183.0,-1.08,459.0,4
217,201188,Marc Gasol,2.12,13.0,1.59,5.0,0.53,82.0,4
218,201229,Anthony Tolliver,-1.41,447.0,-0.95,440.0,-0.46,376.0,4
219,201565,Derrick Rose,0.01,223.0,-1.28,461.0,1.29,13.0,4
220,201566,Russell Westbrook,0.13,183.0,0.6,69.0,-0.47,378.0,4
221,201567,Kevin Love,-2.05,471.0,-1.39,465.0,-0.66,409.0,4
222,201568,Danilo Gallinari,-0.0,232.0,-1.19,456.0,1.18,20.0,4
223,201569,Eric Gordon,-1.41,443.0,-1.14,452.0,-0.27,335.0,4
224,201571,D.J. Augustin,0.47,112.0,0.77,45.0,-0.3,346.0,4
225,201572,Brook Lopez,1.41,31.0,0.75,47.0,0.67,59.0,4
226,201577,Robin Lopez,0.36,132.0,0.03,236.0,0.33,122.0,4
227,201580,JaVale McGee,0.88,70.0,0.48,91.0,0.4,111.0,4
228,201583,Ryan Anderson,0.14,180.0,0.09,201.0,0.05,196.0,4
229,201584,Courtney Lee,-0.23,311.0,-0.25,337.0,0.02,207.0,4
230,201586,Serge Ibaka,-0.97,411.0,-0.26,342.0,-0.71,415.0,4
231,201587,Nicolas Batum,-0.02,236.0,-0.57,391.0,0.55,78.0,4
232,201588,George Hill,1.04,53.0,0.11,191.0,0.93,34.0,4
233,201599,DeAndre Jordan,-0.79,393.0,0.69,56.0,-1.48,469.0,4
234,201609,Goran Dragic,-0.21,306.0,-0.75,417.0,0.54,80.0,4
235,201933,Blake Griffin,0.3,145.0,-0.31,356.0,0.61,68.0,4
236,201935,James Harden,2.09,14.0,0.03,239.0,2.06,3.0,4
237,201937,Ricky Rubio,1.23,34.0,0.59,73.0,0.64,63.0,4
238,201939,Stephen Curry,0.04,215.0,-0.18,325.0,0.21,152.0,4
239,201942,DeMar DeRozan,-1.16,428.0,-1.15,454.0,-0.02,230.0,4
240,201949,James Johnson,0.06,205.0,0.05,227.0,0.01,218.0,4
241,201950,Jrue Holiday,-0.19,299.0,-0.62,397.0,0.42,105.0,4
242,201952,Jeff Teague,-0.09,266.0,-0.8,422.0,0.71,52.0,4
243,201959,Taj Gibson,-1.92,468.0,-0.94,438.0,-0.97,451.0,4
244,201960,DeMarre Carroll,0.06,207.0,-0.09,299.0,0.14,169.0,4
245,201961,Wayne Ellington,-0.23,312.0,0.27,139.0,-0.51,386.0,4
246,201976,Patrick Beverley,1.59,23.0,0.88,33.0,0.71,53.0,4
247,201980,Danny Green,1.22,35.0,0.32,125.0,0.91,35.0,4
248,201988,Patty Mills,1.15,42.0,0.18,170.0,0.97,30.0,4
249,202066,Garrett Temple,-0.13,280.0,0.35,114.0,-0.48,381.0,4
250,202083,Wesley Matthews,2.13,12.0,1.31,11.0,0.81,43.0,4
251,202323,Evan Turner,-0.61,370.0,0.21,160.0,-0.82,428.0,4
252,202324,Derrick Favors,0.15,176.0,0.06,222.0,0.09,183.0,4
253,202329,Al-Farouq Aminu,-0.2,304.0,0.81,38.0,-1.02,454.0,4
254,202330,Gordon Hayward,0.54,103.0,-0.06,284.0,0.6,71.0,4
255,202331,Paul George,1.21,36.0,0.32,123.0,0.89,37.0,4
256,202334,Ed Davis,-0.33,334.0,0.3,130.0,-0.63,402.0,4
257,202335,Patrick Patterson,-0.26,316.0,0.37,111.0,-0.63,404.0,4
258,202339,Eric Bledsoe,1.6,22.0,0.96,26.0,0.63,65.0,4
259,202340,Avery Bradley,-0.16,290.0,0.32,124.0,-0.48,379.0,4
260,202355,Hassan Whiteside,0.72,85.0,0.3,129.0,0.42,106.0,4
261,202357,Nemanja Bjelica,-0.69,380.0,-0.58,393.0,-0.1,272.0,4
262,202397,Ish Smith,-1.23,432.0,-1.28,462.0,0.05,194.0,4
263,202681,Kyrie Irving,-0.42,349.0,-0.78,419.0,0.36,118.0,4
264,202683,Enes Kanter,1.14,46.0,0.26,144.0,0.88,38.0,4
265,202684,Tristan Thompson,-0.58,366.0,-0.2,330.0,-0.37,361.0,4
266,202685,Jonas Valanciunas,0.36,135.0,0.65,59.0,-0.3,345.0,4
267,202687,Bismack Biyombo,-0.72,388.0,0.02,248.0,-0.74,419.0,4
268,202688,Brandon Knight,-0.19,294.0,-0.25,336.0,0.06,190.0,4
269,202689,Kemba Walker,2.21,9.0,-0.15,317.0,2.35,2.0,4
270,202692,Alec Burks,-1.69,461.0,-0.68,407.0,-1.01,453.0,4
271,202693,Markieff Morris,-1.29,437.0,-0.62,398.0,-0.67,411.0,4
272,202694,Marcus Morris,-0.34,339.0,-0.39,367.0,0.04,199.0,4
273,202695,Kawhi Leonard,2.85,3.0,1.49,7.0,1.37,9.0,4
274,202696,Nikola Vucevic,0.86,73.0,0.67,57.0,0.19,155.0,4
275,202697,Iman Shumpert,-0.64,376.0,-0.07,287.0,-0.57,397.0,4
276,202699,Tobias Harris,0.89,67.0,0.71,51.0,0.18,161.0,4
277,202704,Reggie Jackson,0.08,197.0,0.22,154.0,-0.15,295.0,4
278,202709,Cory Joseph,-0.83,398.0,-0.49,382.0,-0.33,352.0,4
279,202710,Jimmy Butler,2.03,15.0,1.15,16.0,0.88,39.0,4
280,202711,Bojan Bogdanovic,1.84,19.0,0.48,93.0,1.36,10.0,4
281,202718,Chandler Parsons,-0.73,389.0,-0.4,368.0,-0.33,349.0,4
282,202722,Davis Bertans,0.87,71.0,-0.86,428.0,1.74,4.0,4
283,202734,ETwaun Moore,0.14,182.0,0.02,249.0,0.12,177.0,4
284,202738,Isaiah Thomas,-0.77,391.0,-1.24,460.0,0.47,97.0,4
285,202954,Brad Wanamaker,0.37,130.0,1.0,23.0,-0.63,405.0,4
286,203076,Anthony Davis,1.27,32.0,0.75,46.0,0.52,85.0,4
287,203077,Michael Kidd-Gilchrist,0.47,113.0,0.31,127.0,0.16,165.0,4
288,203078,Bradley Beal,-1.83,465.0,-2.8,473.0,0.98,28.0,4
289,203081,Damian Lillard,1.2,38.0,0.02,246.0,1.18,21.0,4
290,203082,Terrence Ross,-0.66,377.0,0.17,173.0,-0.82,431.0,4
291,203083,Andre Drummond,0.11,188.0,0.03,240.0,0.08,186.0,4
292,203084,Harrison Barnes,-0.19,297.0,0.04,234.0,-0.23,325.0,4
293,203085,Austin Rivers,0.41,123.0,-0.69,408.0,1.09,24.0,4
294,203086,Meyers Leonard,0.55,102.0,0.71,52.0,-0.16,303.0,4
295,203087,Jeremy Lamb,0.29,148.0,-0.01,261.0,0.29,133.0,4
296,203089,John Henson,0.15,178.0,0.13,182.0,0.01,214.0,4
297,203090,Maurice Harkless,-0.38,344.0,-0.02,268.0,-0.37,359.0,4
298,203095,Evan Fournier,0.41,122.0,0.05,231.0,0.36,117.0,4
299,203107,Tomas Satoransky,0.3,144.0,0.24,149.0,0.07,188.0,4
300,203109,Jae Crowder,-0.71,384.0,-1.0,442.0,0.28,135.0,4
301,203110,Draymond Green,-0.62,371.0,0.16,174.0,-0.78,422.0,4
302,203114,Khris Middleton,2.25,7.0,1.08,20.0,1.17,22.0,4
303,203115,Will Barton,1.43,28.0,0.93,30.0,0.5,89.0,4
304,203118,Mike Scott,1.43,30.0,0.58,76.0,0.85,40.0,4
305,203124,Kyle OQuinn,-1.06,421.0,-0.93,436.0,-0.13,285.0,4
306,203145,Kent Bazemore,-0.38,342.0,0.51,88.0,-0.89,439.0,4
307,203200,Justin Holiday,0.18,169.0,0.34,118.0,-0.16,304.0,4
308,203210,JaMychal Green,0.4,127.0,0.42,103.0,-0.02,232.0,4
309,203382,Aron Baynes,0.37,131.0,-0.27,344.0,0.64,61.0,4
310,203457,Nerlens Noel,-0.38,343.0,-0.16,322.0,-0.22,322.0,4
311,203458,Alex Len,-1.87,466.0,-0.71,410.0,-1.16,460.0,4
312,203459,Allen Crabbe,-1.77,463.0,-0.88,432.0,-0.89,437.0,4
313,203463,Ben McLemore,2.61,5.0,0.19,169.0,2.43,1.0,4
314,203468,CJ McCollum,1.05,52.0,0.1,195.0,0.95,32.0,4
315,203469,Cody Zeller,-1.08,422.0,-0.79,420.0,-0.29,342.0,4
316,203471,Dennis Schroder,1.06,51.0,1.24,14.0,-0.19,306.0,4
317,203473,Dewayne Dedmon,-1.06,420.0,-0.01,266.0,-1.05,457.0,4
318,203476,Gorgui Dieng,-0.64,375.0,0.63,62.0,-1.27,465.0,4
319,203482,Kelly Olynyk,0.05,210.0,0.1,200.0,-0.05,247.0,4
320,203484,Kentavious Caldwell-Pope,1.15,43.0,-0.13,311.0,1.27,14.0,4
321,203486,Mason Plumlee,0.16,173.0,0.57,78.0,-0.41,371.0,4
322,203487,Michael Carter-Williams,-0.27,320.0,-0.3,352.0,0.03,202.0,4
323,203488,Mike Muscala,-0.34,338.0,0.48,90.0,-0.82,430.0,4
324,203490,Otto Porter Jr.,0.12,185.0,-0.3,351.0,0.42,108.0,4
325,203496,Robert Covington,-0.41,346.0,-1.04,445.0,0.63,67.0,4
326,203497,Rudy Gobert,1.17,39.0,0.94,29.0,0.23,149.0,4
327,203500,Steven Adams,0.35,137.0,0.08,210.0,0.27,138.0,4
328,203501,Tim Hardaway Jr.,1.02,54.0,0.05,225.0,0.97,29.0,4
329,203503,Tony Snell,-1.41,445.0,-1.15,455.0,-0.26,332.0,4
